run	arm	rep	tick	abs_tick	event	subject	detail
20260918-210056	cavern_irritated	1	16800	823200	baseline	wild_present	13
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	126	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26907 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	127	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24656 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	128	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=22797 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	129	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=23452 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	130	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=28306 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	131	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24331 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	132	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26152 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	133	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26535 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	134	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=27544 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	135	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=26285 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	136	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=25307 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	137	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=24994 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	present_at_start	138	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=21557 flag_src=1
20260918-210056	cavern_irritated	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local cfg=sw.loadConfig(); if not cfg.initialized then sw.captureDefault(cfg) end; cfg.layers.land=true; cfg.layers.water=false; cfg.layers.cavern=true; local pool=sw.buildPool(cfg); local n=0; for _,e in ipairs(pool) do if e.inEmbark and sw.defaultAllow(e) then cfg.allow[e.key]=true; n=n+1 end end; local a=sw.assignFromMatrix(cfg,pool); cfg.groups.enabled=true; cfg.groups.coupling=false; cfg.ecology.enabled=false; cfg.quota.cavern=0; sw.saveConfig(cfg); sw.applyLive(cfg, df.global.cur_season); sw.saveConfig(cfg); sw.enableSched(); print(('e23b: roster %d allowed, %d assigned; cavern layer managed, no ceiling'):format(n,a))	e23b: roster 59 allowed, 59 assigned; cavern layer managed, no ceiling
20260918-210056	cavern_irritated	1	16800	823200	manipulation	local mf=df.global.world.features.map_features; local set,parts=0,{}; for _,f in ipairs(mf) do if df.feature_init_subterranean_from_layerst:is_instance(f) then f.feature.irritation_level=100000; set=set+1; parts[#parts+1]=('depth%d=%d'):format(f.start_depth,f.feature.irritation_level) end end; local cd=df.global.plotinfo.main.custom_difficulty; print(('e23b: %d cavern features pinned at 100000 (%s); cavern_dweller_max_attackers=%d forgotten_irritate_min=%d'):format(set,table.concat(parts,' '),cd.cavern_dweller_max_attackers,cd.forgotten_irritate_min))	e23b: 3 cavern features pinned at 100000 (depth0=100000 depth1=100000 depth2=100000); cavern_dweller_max_attackers=50 forgotten_irritate_min=5000
