run	arm	rep	tick	abs_tick	subject	metric	value
20260918-210056	cavern_irritated	1	16800	823200	clock	year	2
20260918-210056	cavern_irritated	1	16800	823200	clock	tick	16800
20260918-210056	cavern_irritated	1	16800	823200	clock	season	0
20260918-210056	cavern_irritated	1	16800	823200	clock	paused	1
20260918-210056	cavern_irritated	1	16800	823200	clock	fps_cap	1000.0
20260918-210056	cavern_irritated	1	16800	823200	clock	fps_achieved	77
20260918-210056	cavern_irritated	1	16800	823200	clock	gfps_cap	10.0
20260918-210056	cavern_irritated	1	16800	823200	clock	units_active	31
20260918-210056	cavern_irritated	1	16800	823200	clock	popups	0
20260918-210056	cavern_irritated	1	16800	823200	clock	map	1
20260918-210056	cavern_irritated	1	19901	826301	clock	fps_achieved	271
20260918-210056	cavern_irritated	1	19901	826301	clock	units_active	63
20260918-210056	cavern_irritated	1	19901	826301	clock	popups	0
20260918-210056	cavern_irritated	1	19901	826301	clock	paused	1
20260918-210056	cavern_irritated	1	19901	826301	clock	ticks_per_wall_s	218.1
20260918-210056	cavern_irritated	1	19901	826301	139	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	139	arrival_countdown	20456
20260918-210056	cavern_irritated	1	19901	826301	140	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	140	arrival_countdown	24870
20260918-210056	cavern_irritated	1	19901	826301	141	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	141	arrival_countdown	20889
20260918-210056	cavern_irritated	1	19901	826301	142	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	142	arrival_countdown	25448
20260918-210056	cavern_irritated	1	19901	826301	143	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	143	arrival_countdown	24326
20260918-210056	cavern_irritated	1	19901	826301	144	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	144	arrival_countdown	22341
20260918-210056	cavern_irritated	1	19901	826301	145	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	145	arrival_countdown	21294
20260918-210056	cavern_irritated	1	19901	826301	146	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	146	arrival_countdown	18757
20260918-210056	cavern_irritated	1	19901	826301	147	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	147	arrival_countdown	22238
20260918-210056	cavern_irritated	1	19901	826301	148	arrival_species	BIRD_RAVEN
20260918-210056	cavern_irritated	1	19901	826301	148	arrival_countdown	20199
20260918-210056	cavern_irritated	1	19901	826301	149	arrival_species	GORLAK
20260918-210056	cavern_irritated	1	19901	826301	149	arrival_countdown	26279
