run	arm	rep	tick	abs_tick	subject	metric	value
20260918-175710	armed	1	16800	823200	clock	year	2
20260918-175710	armed	1	16800	823200	clock	tick	16800
20260918-175710	armed	1	16800	823200	clock	season	0
20260918-175710	armed	1	16800	823200	clock	paused	1
20260918-175710	armed	1	16800	823200	clock	fps_cap	1000.0
20260918-175710	armed	1	16800	823200	clock	fps_achieved	152
20260918-175710	armed	1	16800	823200	clock	gfps_cap	10.0
20260918-175710	armed	1	16800	823200	clock	units_active	31
20260918-175710	armed	1	16800	823200	clock	popups	0
20260918-175710	armed	1	16800	823200	clock	map	1
20260918-175710	armed	1	19942	826342	clock	fps_achieved	334
20260918-175710	armed	1	19942	826342	clock	units_active	52
20260918-175710	armed	1	19942	826342	clock	popups	0
20260918-175710	armed	1	19942	826342	clock	paused	1
20260918-175710	armed	1	19942	826342	clock	ticks_per_wall_s	154.8
20260918-175710	armed	1	19942	826342	139	arrival_species	BIRD_RAVEN
20260918-175710	armed	1	19942	826342	139	arrival_countdown	21546
20260918-175710	armed	1	19942	826342	140	arrival_species	BIRD_RAVEN
20260918-175710	armed	1	19942	826342	140	arrival_countdown	21624
20260918-175710	armed	1	19942	826342	141	arrival_species	ELK_BIRD
20260918-175710	armed	1	19942	826342	141	arrival_countdown	26364
20260918-175710	armed	1	19942	826342	142	arrival_species	ELK_BIRD
20260918-175710	armed	1	19942	826342	142	arrival_countdown	25466
20260918-175710	armed	1	19942	826342	143	arrival_species	ELK_BIRD
20260918-175710	armed	1	19942	826342	143	arrival_countdown	19570
20260918-175710	armed	1	19942	826342	144	arrival_species	ELK_BIRD
20260918-175710	armed	1	19942	826342	144	arrival_countdown	22781
20260918-175710	armed	1	19942	826342	145	arrival_species	ELK_BIRD
20260918-175710	armed	1	19942	826342	145	arrival_countdown	23784
20260918-175710	armed	1	19942	826342	146	arrival_species	ELK_BIRD
20260918-175710	armed	1	19942	826342	146	arrival_countdown	19703
20260918-175710	armed	1	19942	826342	147	arrival_species	BLIND_CAVE_OGRE
20260918-175710	armed	1	19942	826342	147	arrival_countdown	23206
20260918-175710	armed	1	19942	826342	148	arrival_species	BLIND_CAVE_OGRE
20260918-175710	armed	1	19942	826342	148	arrival_countdown	22432
20260918-175710	armed	1	19942	826342	149	arrival_species	DEMON_2
20260918-175710	armed	1	19942	826342	149	arrival_countdown	25383
20260918-175710	armed	1	19942	826342	150	arrival_species	DEMON_2
20260918-175710	armed	1	19942	826342	150	arrival_countdown	22374
20260918-175710	armed	1	19942	826342	151	arrival_species	DEMON_2
20260918-175710	armed	1	19942	826342	151	arrival_countdown	22835
20260918-175710	armed	1	19942	826342	152	arrival_species	DEMON_2
20260918-175710	armed	1	19942	826342	152	arrival_countdown	20790
20260918-175710	armed	1	19942	826342	153	arrival_species	DEMON_2
20260918-175710	armed	1	19942	826342	153	arrival_countdown	26879
20260918-175710	armed	1	19942	826342	154	arrival_species	GROUNDHOG
20260918-175710	armed	1	19942	826342	154	arrival_countdown	19346
20260918-175710	armed	1	19942	826342	155	arrival_species	BIRD_OWL_GREAT_HORNED
20260918-175710	armed	1	19942	826342	155	arrival_countdown	27003
20260918-175710	armed	1	19942	826342	156	arrival_species	DINGO
20260918-175710	armed	1	19942	826342	156	arrival_countdown	20016
20260918-175710	armed	1	19942	826342	157	arrival_species	DINGO
20260918-175710	armed	1	19942	826342	157	arrival_countdown	20432
20260918-175710	armed	1	19942	826342	158	arrival_species	DINGO
20260918-175710	armed	1	19942	826342	158	arrival_countdown	26489
20260918-175710	armed	1	19942	826342	159	arrival_species	DINGO
20260918-175710	armed	1	19942	826342	159	arrival_countdown	23319
20260918-175710	armed	1	19942	826342	126	countdown	23765
20260918-175710	armed	1	19942	826342	126	flag_src	1
20260918-175710	armed	1	19942	826342	127	countdown	21514
20260918-175710	armed	1	19942	826342	127	flag_src	1
20260918-175710	armed	1	19942	826342	128	countdown	19655
20260918-175710	armed	1	19942	826342	128	flag_src	1
20260918-175710	armed	1	19942	826342	129	countdown	20310
20260918-175710	armed	1	19942	826342	129	flag_src	1
20260918-175710	armed	1	19942	826342	130	countdown	25164
20260918-175710	armed	1	19942	826342	130	flag_src	1
20260918-175710	armed	1	19942	826342	131	countdown	21189
20260918-175710	armed	1	19942	826342	131	flag_src	1
20260918-175710	armed	1	19942	826342	132	countdown	23010
20260918-175710	armed	1	19942	826342	132	flag_src	1
20260918-175710	armed	1	19942	826342	133	countdown	23393
20260918-175710	armed	1	19942	826342	133	flag_src	1
20260918-175710	armed	1	19942	826342	134	countdown	24402
20260918-175710	armed	1	19942	826342	134	flag_src	1
20260918-175710	armed	1	19942	826342	135	countdown	23143
20260918-175710	armed	1	19942	826342	135	flag_src	1
20260918-175710	armed	1	19942	826342	136	countdown	22165
20260918-175710	armed	1	19942	826342	136	flag_src	1
20260918-175710	armed	1	19942	826342	137	countdown	21852
20260918-175710	armed	1	19942	826342	137	flag_src	1
20260918-175710	armed	1	19942	826342	138	countdown	18415
20260918-175710	armed	1	19942	826342	138	flag_src	1
20260918-175710	armed	1	19942	826342	139	countdown	21546
20260918-175710	armed	1	19942	826342	139	flag_src	0
20260918-175710	armed	1	19942	826342	140	countdown	21624
20260918-175710	armed	1	19942	826342	140	flag_src	0
20260918-175710	armed	1	19942	826342	141	countdown	26364
20260918-175710	armed	1	19942	826342	141	flag_src	1
