arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
armed	1	3142	3142	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	2	21546	21624	2	0	0	21674	24857	True
armed	1	3142	3142	ELK_BIRD	29,20,-1,8,-1,21	cavern	6	19570	26364	6	0	0	31077	31077	True
armed	1	3142	3142	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	2	22432	23206	2	0	0	24857	34268	True
armed	1	3142	3142	DEMON_2	28,20,-1,44,-1,1	cavern	5	20790	26879	5	0	0	27960	31077	True
armed	1	3142	3142	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	19346	19346	0	1	0			True
armed	1	3142	3142	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	27003	27003	1	0	0	34268	34268	True
armed	1	3142	3142	DINGO	29,20,-1,-1,-1,100	surface	4	20016	26489	4	0	0	24857	31077	True
armed	1	27999	27999	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	25637	25637	0	1	0			True
armed	1	27999	27999	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	20698	20698	1	0	0	24962	24962	True
armed	1	31102	31102	DEMON_10	29,20,-1,43,-1,5	cavern	4	24000	27787	4	0	0	25033	31198	True
armed	1	31102	31102	TROLL	29,20,-1,25,-1,27	cavern	1	27674	27674	1	0	0	31198	31198	True
armed	1	31102	31102	JABBERER	29,20,-1,25,-1,18	cavern	1	22746	22746	1	0	0	25033	25033	True
armed	1	34219	34219	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	25220	25220	1	0	0	28081	28081	True
armed	1	34219	34219	TROGLODYTE	29,20,-1,8,-1,19	cavern	8	18864	27734	7	1	0	21916	40484	True
armed	1	37410	37410	SPIDER_CAVE_GIANT	29,20,-1,13,-1,28	cavern	1	22546	22546	0	1	0			True
armed	1	43693	43693	CRUNDLE	29,20,-1,13,-1,9	cavern	20	17382	28241	15	5	0	18607	31010	True
armed	1	49894	49894	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	26498	26498	0	1	0			True
armed	1	52961	52961	COUGAR	29,20,-1,-1,-1,79	surface	4	18659	27196	4	0	0	21742	31084	True
