arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
qty_20	1	3170	3170	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	9	18901	26628	9	0	0	22017	28350	True
qty_20	1	3170	3170	ELK_BIRD	30,20,-1,8,-1,21	cavern	5	19758	22764	5	0	0	25189	25189	True
qty_20	1	3170	3170	OLM_GIANT	29,20,-1,13,-1,13	cavern	2	21364	23324	2	0	0	25189	31499	True
qty_20	1	3170	3170	DEMON_10	29,20,-1,43,-1,5	cavern	4	22201	26284	4	0	0	25189	28350	True
qty_20	1	3170	3170	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	24494	24494	1	0	0	28350	28350	True
qty_20	1	28359	28359	PLUMP_HELMET_MAN	29,20,-1,13,-1,11	cavern	5	19783	26788	5	0	0	21979	31347	True
qty_20	1	28359	28359	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	18566	26176	10	0	0	21979	31347	True
qty_20	1	31520	31520	PORCUPINE	29,20,-1,-1,-1,90	surface	1	19036	19036	1	0	0	22009	22009	True
qty_20	1	31520	31520	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	5	19017	24259	5	0	0	22009	28186	True
qty_20	1	31520	31520	CRUNDLE	29,20,-1,25,-1,12	cavern	19	18344	27733	19	0	0	25108	37580	True
qty_20	1	31520	31520	DEMON_10	29,20,-1,43,-1,5	cavern	1	20873	20873	1	0	0	22009	22009	True
qty_20	1	31520	31520	DEMON_18	29,20,-1,43,-1,1	cavern	3	17081	24586	3	0	0	25108	47061	True
qty_20	1	56628	56628	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	2	18979	26825	2	0	0	28257	31326	True
qty_20	1	56628	56628	CAVE_FLOATER	29,20,-1,13,-1,22	cavern	2	20852	27168	2	0	0	28257	34582	True
qty_20	1	59706	59706	TROGLODYTE	29,21,-1,8,-1,19	cavern	5	18391	28047	5	0	0	21994	34804	True
qty_20	1	69100	69100	PLUMP_HELMET_MAN	29,20,-1,25,-1,13	cavern	5	17469	25166	4	0	1	22110	28656	True
qty_20	1	69100	69100	DEMON_3	28,20,-1,44,-1,5	cavern	5	17823	26771	5	0	0	18854	28656	True
qty_20	1	75360	75360	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	20412	20412	1	0	0	22396	22396	True
qty_20	1	75360	75360	GROUNDHOG	29,20,-1,-1,-1,80	surface	2	20990	22352	1	0	1	25450	25450	True
qty_20	1	84885	84885	CAVE_FLOATER	29,20,-1,13,-1,22	cavern	3	18225	24325	0	0	3			True
qty_20	1	87954	87954	GORLAK	29,20,-1,8,-1,28	cavern	1	26936	26936	0	0	1			True
qty_20	1	94510	94510	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	25577	25577	0	0	1			True
qty_20	1	94510	94510	DEMON_9	29,20,-1,43,-1,2	cavern	5	21432	27294	0	0	5			True
qty_20	1	97756	97756	TROLL	29,20,-1,25,-1,27	cavern	1	19017	19017	0	0	1			True
qty_20	1	97756	97756	GROUNDHOG	29,20,-1,-1,-1,80	surface	2	19535	26291	0	0	2			True
qty_20	2	3074	3074	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	15	17605	26472	15	0	0	21870	43640	True
qty_20	2	3074	3074	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	19440	28052	7	2	0	31149	43640	True
qty_20	2	3074	3074	CRUNDLE	29,20,-1,13,-1,9	cavern	15	18094	27331	15	0	0	21870	34271	True
qty_20	2	3074	3074	DEMON_16	29,20,-1,43,-1,3	cavern	5	19391	26346	5	0	0	31149	37357	True
qty_20	2	3074	3074	SKUNK	29,20,-1,-1,-1,92	surface	1	19405	19405	1	0	0	21870	21870	True
qty_20	2	31127	31127	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	9	17943	27177	9	0	0	24829	34283	True
qty_20	2	31127	31127	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	1	20958	20958	1	0	0	31139	31139	True
qty_20	2	31127	31127	ELK_BIRD	29,20,-1,25,-1,21	cavern	7	18695	27718	7	0	0	21737	27957	True
qty_20	2	37345	37345	SPIDER_CAVE_GIANT	29,20,-1,13,-1,28	cavern	1	25115	25115	1	0	0	28065	28065	True
qty_20	2	37345	37345	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	23632	23632	1	0	0	24921	24921	True
