run	arm	rep	tick	abs_tick	event	subject	detail
20260922-014731	invaded	1	16800	823200	baseline	wild_present	13
20260922-014731	invaded	1	16800	823200	present_at_start	126	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26907 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	127	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24656 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	128	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=22797 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	129	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=23452 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	130	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=28306 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	131	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24331 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	132	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26152 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	133	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26535 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	134	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=27544 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	135	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=26285 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	136	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=25307 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	137	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=24994 flag_src=1
20260922-014731	invaded	1	16800	823200	present_at_start	138	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=21557 flag_src=1
20260922-014731	invaded	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local cfg=sw.loadConfig(); if not cfg.initialized then sw.captureDefault(cfg) end; cfg.layers.land=true; cfg.layers.water=false; cfg.layers.cavern=true; local pool=sw.buildPool(cfg); local n=0; for _,e in ipairs(pool) do if e.inEmbark and sw.defaultAllow(e) then cfg.allow[e.key]=true; n=n+1 end end; local a=sw.assignFromMatrix(cfg,pool); cfg.groups.enabled=true; cfg.groups.coupling=false; cfg.ecology.enabled=false; cfg.quota.cavern=0; sw.saveConfig(cfg); sw.applyLive(cfg, df.global.cur_season); sw.saveConfig(cfg); sw.enableSched(); print(('e23b: roster %d allowed, %d assigned; cavern layer managed, no ceiling'):format(n,a))	e23b: roster 59 allowed, 59 assigned; cavern layer managed, no ceiling
20260922-014731	invaded	1	16800	823200	manipulation	local mf=df.global.world.features.map_features; local n=0; for _,f in ipairs(mf) do if df.feature_init_subterranean_from_layerst:is_instance(f) then f.flags.Discovered=true; n=n+1 end end; local ok=pcall(function() df.global.plotinfo.flags.did_first_cavern_announcement=true end); print(('e23d: %d cavern features marked Discovered; did_first_cavern_announcement set: %s (reads %s)'):format(n,tostring(ok),tostring(df.global.plotinfo.flags.did_first_cavern_announcement)))	e23d: 3 cavern features marked Discovered; did_first_cavern_announcement set: true (reads true)
20260922-014731	invaded	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local b; for _,x in ipairs(sw.CAVE.get().bands) do if x.depth==0 then b=x end end; if not b then print('t9b: NO cavern-1 band on this map') else local tiles=sw.placementTiles(false,3,nil,{zlo=b.zlo,zhi=b.zhi,subterranean=true}); local n,moved=0,{}; for _,u in ipairs(df.global.world.units.active) do if n<3 and dfhack.units.isCitizen(u) and not dfhack.units.isDead(u) and tiles[n+1] then local p=tiles[n+1]; dfhack.units.teleport(u,p); n=n+1; moved[#moved+1]=('#%d->%d,%d,%d'):format(u.id,p.x,p.y,p.z) end end; print(('t9b: cavern 1 band z%d-%d, %d floor tiles, %d citizen(s) teleported: %s'):format(b.zlo,b.zhi,#tiles,n,table.concat(moved,' '))) end	t9b: cavern 1 band z36-63, 206 floor tiles, 3 citizen(s) teleported: #108->57,51,61 #109->79,63,61 #110->76,64,61
20260922-014731	invaded	1	16800	823200	manipulation	local mf=df.global.world.features.map_features; local set,parts=0,{}; for _,f in ipairs(mf) do if df.feature_init_subterranean_from_layerst:is_instance(f) then f.feature.irritation_level=100000; set=set+1; parts[#parts+1]=('depth%d=%d'):format(f.start_depth,f.feature.irritation_level) end end; local cd=df.global.plotinfo.main.custom_difficulty; print(('e23b: %d cavern features pinned at 100000 (%s); cavern_dweller_max_attackers=%d forgotten_irritate_min=%d'):format(set,table.concat(parts,' '),cd.cavern_dweller_max_attackers,cd.forgotten_irritate_min))	e23b: 3 cavern features pinned at 100000 (depth0=100000 depth1=100000 depth2=100000); cavern_dweller_max_attackers=50 forgotten_irritate_min=5000
20260922-014731	invaded	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local by=sw.WILD.countByLayer(); local cz,inv=0,0; local mix={}; for _,u in ipairs(df.global.world.units.active) do if dfhack.units.isCitizen(u) and not dfhack.units.isDead(u) then cz=cz+1 end end; for _,u in ipairs(df.global.world.units.active) do if not dfhack.units.isDead(u) and not u.flags1.inactive and sw.WILD.invader(u) then inv=inv+1; local c=df.creature_raw.find(u.race); local t=c and c.creature_id or '?'; mix[t]=(mix[t] or 0)+1 end end; local ks={}; for k in pairs(mix) do ks[#ks+1]=k end; table.sort(ks); local parts={}; for _,k in ipairs(ks) do parts[#parts+1]=k..' x'..mix[k] end; local irr=0; for _,f in ipairs(df.global.world.features.map_features) do if df.feature_init_subterranean_from_layerst:is_instance(f) then irr=irr+f.feature.irritation_level end end; print(('e23b: land=%d cavern=%d deep=%d invaders=%d field=%s invader_mix=%s irritation_sum=%d citizens=%d day=%d'):format(by.land,by.cavern,by.deep,inv,tostring(sw.WILD.field),#parts>0 and table.concat(parts,', ') or 'none',irr,cz,math.floor(df.global.cur_year_tick/1200)))	e23b: land=0 cavern=8 deep=5 invaders=0 field=invasion_id invader_mix=none irritation_sum=300000 citizens=7 day=14
20260922-014731	invaded	1	19940	826340	arrival	139	PORCUPINE caste=FEMALE ref6=29,20,-1,-1,-1,90 layer=surface countdown=17733 vanish=0 flag_src=1 flag_nf=1 pos=12,129,104 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	140	TOAD_GIANT_CAVE caste=FEMALE ref6=29,20,-1,8,-1,12 layer=cavern countdown=23455 vanish=0 flag_src=1 flag_nf=0 pos=172,123,39 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	141	TROGLODYTE caste=MALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=21369 vanish=0 flag_src=1 flag_nf=0 pos=151,156,31 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	142	TROGLODYTE caste=MALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=18306 vanish=0 flag_src=1 flag_nf=0 pos=161,161,31 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	143	TROGLODYTE caste=FEMALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=19922 vanish=0 flag_src=1 flag_nf=0 pos=168,157,32 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	144	TROGLODYTE caste=FEMALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=23453 vanish=0 flag_src=1 flag_nf=0 pos=160,163,31 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	145	TROGLODYTE caste=FEMALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=26940 vanish=0 flag_src=1 flag_nf=0 pos=165,132,32 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	146	TROGLODYTE caste=MALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=19036 vanish=0 flag_src=1 flag_nf=0 pos=152,131,30 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	147	TROGLODYTE caste=FEMALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=19728 vanish=0 flag_src=1 flag_nf=0 pos=155,129,30 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	148	DEMON_10 caste=FEMALE ref6=29,20,-1,43,-1,5 layer=deep countdown=25209 vanish=0 flag_src=1 flag_nf=0 pos=117,138,6 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	149	DEMON_10 caste=FEMALE ref6=29,20,-1,43,-1,5 layer=deep countdown=21410 vanish=0 flag_src=1 flag_nf=0 pos=129,160,6 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	150	DEMON_10 caste=MALE ref6=29,20,-1,43,-1,5 layer=deep countdown=24982 vanish=0 flag_src=1 flag_nf=0 pos=129,163,6 listed_at=823202
20260922-014731	invaded	1	19940	826340	arrival	151	BIRD_RAVEN caste=FEMALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=25161 vanish=0 flag_src=0 flag_nf=0 pos=56,167,107 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	152	BIRD_RAVEN caste=FEMALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=17798 vanish=0 flag_src=0 flag_nf=0 pos=60,163,111 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	153	BIRD_RAVEN caste=MALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=21128 vanish=0 flag_src=0 flag_nf=0 pos=60,163,112 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	154	BIRD_RAVEN caste=FEMALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=18711 vanish=0 flag_src=0 flag_nf=0 pos=59,165,110 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	155	TROLL caste=FEMALE ref6=29,20,-1,8,-1,27 layer=cavern countdown=17208 vanish=0 flag_src=1 flag_nf=0 pos=134,146,57 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	156	BLIND_CAVE_OGRE caste=MALE ref6=29,20,-1,25,-1,26 layer=cavern countdown=24930 vanish=0 flag_src=1 flag_nf=0 pos=120,0,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	157	SKUNK caste=MALE ref6=29,20,-1,-1,-1,92 layer=surface countdown=20576 vanish=0 flag_src=1 flag_nf=1 pos=21,13,104 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	158	CRUNDLE caste=MALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=19616 vanish=0 flag_src=1 flag_nf=0 pos=31,1,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	159	CRUNDLE caste=MALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=21573 vanish=0 flag_src=1 flag_nf=0 pos=27,5,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	160	CRUNDLE caste=FEMALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=19175 vanish=0 flag_src=1 flag_nf=0 pos=30,2,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	161	CRUNDLE caste=MALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=19631 vanish=0 flag_src=1 flag_nf=0 pos=25,1,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	162	CRUNDLE caste=FEMALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=19532 vanish=0 flag_src=1 flag_nf=0 pos=31,2,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	163	CRUNDLE caste=MALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=20601 vanish=0 flag_src=1 flag_nf=0 pos=9,10,25 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	164	CRUNDLE caste=FEMALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=21604 vanish=0 flag_src=1 flag_nf=0 pos=8,13,25 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	165	CRUNDLE caste=FEMALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=23080 vanish=0 flag_src=1 flag_nf=0 pos=9,9,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	166	CRUNDLE caste=MALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=20425 vanish=0 flag_src=1 flag_nf=0 pos=17,4,27 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	167	CRUNDLE caste=FEMALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=24404 vanish=0 flag_src=1 flag_nf=0 pos=22,2,27 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	168	CRUNDLE caste=MALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=27432 vanish=0 flag_src=1 flag_nf=0 pos=18,3,27 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	169	CRUNDLE caste=MALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=25885 vanish=0 flag_src=1 flag_nf=0 pos=27,1,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	170	CRUNDLE caste=FEMALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=18671 vanish=0 flag_src=1 flag_nf=0 pos=18,2,26 listed_at=826340
20260922-014731	invaded	1	19940	826340	arrival	171	CRUNDLE caste=MALE ref6=29,20,-1,25,-1,12 layer=cavern countdown=22282 vanish=0 flag_src=1 flag_nf=0 pos=15,5,26 listed_at=826340
