run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-095800	all_layers	1	16883	2032883	162	FISH_STINGRAY	MALE	140	116	94	13,28,0,-1,-1,6	feature	29034	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	16883	2032883	163	ALLIGATOR	FEMALE	152	89	94	13,28,0,-1,-1,4	feature	22536	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	16883	2032883	164	ALLIGATOR	MALE	154	88	94	13,28,0,-1,-1,4	feature	25426	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	16883	2032883	165	HIPPO	FEMALE	147	114	94	13,28,0,-1,-1,5	feature	26786	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	16883	2032883	166	HIPPO	FEMALE	149	116	94	13,28,0,-1,-1,5	feature	21196	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	16883	2032883	167	HIPPO	MALE	145	115	94	13,28,0,-1,-1,5	feature	26547	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	16883	2032883	168	HIPPO	FEMALE	148	114	94	13,28,0,-1,-1,5	feature	27011	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	16883	2032883	178	WEASEL	FEMALE	190	119	95	13,28,-1,-1,-1,170	surface	26718	0	1	1	0	0	-1	0	1	-1
20260918-095800	all_layers	1	16883	2032883	179	BIRD_SWALLOW_CAVE_GIANT	FEMALE	78	191	82	12,28,-1,2,-1,18	cavern	24060	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	162	FISH_STINGRAY	MALE	187	54	94	13,28,0,-1,-1,6	feature	23956	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	163	ALLIGATOR	FEMALE	150	107	95	13,28,0,-1,-1,4	feature	17458	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	164	ALLIGATOR	MALE	154	94	94	13,28,0,-1,-1,4	feature	20348	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	165	HIPPO	FEMALE	180	149	95	13,28,0,-1,-1,5	feature	21708	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	166	HIPPO	FEMALE	183	113	95	13,28,0,-1,-1,5	feature	16118	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	167	HIPPO	MALE	139	160	94	13,28,0,-1,-1,5	feature	21469	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	168	HIPPO	FEMALE	181	114	95	13,28,0,-1,-1,5	feature	21933	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	178	WEASEL	FEMALE	157	95	95	13,28,-1,-1,-1,170	surface	21639	0	0	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	179	BIRD_SWALLOW_CAVE_GIANT	FEMALE	114	119	84	12,28,-1,2,-1,18	cavern	18982	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	180	FISH_STINGRAY	MALE	60	42	94	11,27,0,-1,-1,3	feature	19922	0	0	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	181	FISH_TIGERFISH	MALE	83	101	94	11,27,0,-1,-1,5	feature	19922	0	0	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	182	CROCODILE_SALTWATER	FEMALE	33	59	94	11,27,0,-1,-1,6	feature	19922	0	0	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	183	HIPPO	MALE	54	32	94	12,27,0,-1,-1,1	feature	19922	0	0	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	184	FISH_MILKFISH	MALE	149	44	94	12,27,0,-1,-1,2	feature	19922	0	0	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	185	BUGBAT	FEMALE	170	177	77	12,28,-1,14,-1,4	cavern	21673	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	186	BUGBAT	MALE	163	175	78	12,28,-1,14,-1,4	cavern	17755	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	187	BUGBAT	FEMALE	160	170	78	12,28,-1,14,-1,4	cavern	17379	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	188	BUGBAT	FEMALE	107	188	78	12,28,-1,14,-1,4	cavern	24843	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	189	BUGBAT	FEMALE	107	188	78	12,28,-1,14,-1,4	cavern	25350	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	190	BUGBAT	FEMALE	107	188	78	12,28,-1,14,-1,4	cavern	18196	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	191	BUGBAT	FEMALE	107	188	78	12,28,-1,14,-1,4	cavern	16335	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	192	BUGBAT	FEMALE	107	189	77	12,28,-1,14,-1,4	cavern	22958	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	193	BUGBAT	FEMALE	107	188	78	12,28,-1,14,-1,4	cavern	27144	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	194	BUGBAT	MALE	106	191	76	12,28,-1,14,-1,4	cavern	21802	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	195	BUGBAT	MALE	103	191	76	12,28,-1,14,-1,4	cavern	23513	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	196	DEMON_16	DEFAULT	60	83	4	12,27,-1,41,-1,0	cavern	15707	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	197	DEMON_16	DEFAULT	57	87	4	12,27,-1,41,-1,0	cavern	23164	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	198	DEMON_16	DEFAULT	57	85	4	12,27,-1,41,-1,0	cavern	19267	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	199	TOAD_GIANT_CAVE	MALE	148	157	83	13,28,-1,2,-1,11	cavern	23098	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	200	TOAD_GIANT_CAVE	FEMALE	142	165	83	13,28,-1,2,-1,11	cavern	16513	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	201	TOAD_GIANT_CAVE	FEMALE	146	171	83	13,28,-1,2,-1,11	cavern	19160	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	202	TOAD_GIANT_CAVE	MALE	150	174	83	13,28,-1,2,-1,11	cavern	18709	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	203	TOAD_GIANT_CAVE	MALE	152	180	82	13,28,-1,2,-1,11	cavern	15633	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	204	TROGLODYTE	FEMALE	23	55	78	12,27,-1,14,-1,3	cavern	16605	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	205	TROGLODYTE	MALE	15	47	78	12,27,-1,14,-1,3	cavern	21730	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	206	TROGLODYTE	MALE	10	43	78	12,27,-1,14,-1,3	cavern	18574	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	207	TROGLODYTE	MALE	14	43	78	12,27,-1,14,-1,3	cavern	21196	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	208	TROGLODYTE	MALE	29	23	78	12,27,-1,14,-1,3	cavern	22977	0	1	0	0	0	-1	0	1	-1
20260918-095800	all_layers	1	21961	2037961	209	ELK_BIRD	MALE	146	111	54	13,27,-1,22,-1,18	cavern	17323	0	1	0	0	0	-1	0	1	-1
