run	arm	rep	tick	abs_tick	event	subject	detail
20260918-095800	all_layers	1	16883	2032883	baseline	wild_present	9
20260918-095800	all_layers	1	16883	2032883	present_at_start	162	FISH_STINGRAY ref6=13,28,0,-1,-1,6 countdown=29034 flag_src=1
20260918-095800	all_layers	1	16883	2032883	present_at_start	163	ALLIGATOR ref6=13,28,0,-1,-1,4 countdown=22536 flag_src=1
20260918-095800	all_layers	1	16883	2032883	present_at_start	164	ALLIGATOR ref6=13,28,0,-1,-1,4 countdown=25426 flag_src=1
20260918-095800	all_layers	1	16883	2032883	present_at_start	165	HIPPO ref6=13,28,0,-1,-1,5 countdown=26786 flag_src=1
20260918-095800	all_layers	1	16883	2032883	present_at_start	166	HIPPO ref6=13,28,0,-1,-1,5 countdown=21196 flag_src=1
20260918-095800	all_layers	1	16883	2032883	present_at_start	167	HIPPO ref6=13,28,0,-1,-1,5 countdown=26547 flag_src=1
20260918-095800	all_layers	1	16883	2032883	present_at_start	168	HIPPO ref6=13,28,0,-1,-1,5 countdown=27011 flag_src=1
20260918-095800	all_layers	1	16883	2032883	present_at_start	178	WEASEL ref6=13,28,-1,-1,-1,170 countdown=26718 flag_src=1
20260918-095800	all_layers	1	16883	2032883	present_at_start	179	BIRD_SWALLOW_CAVE_GIANT ref6=12,28,-1,2,-1,18 countdown=24060 flag_src=1
20260918-095800	all_layers	1	16883	2032883	manipulation	local sw=reqscript('seasonal-wildlife'); local cfg=sw.loadConfig(); if not cfg.initialized then sw.captureDefault(cfg) end; cfg.layers.land=true; cfg.layers.water=true; cfg.layers.cavern=true; local pool=sw.buildPool(cfg); for _,e in ipairs(pool) do if e.inEmbark and sw.defaultAllow(e) then cfg.allow[e.key]=true end end; local a,f=sw.assignFromMatrix(cfg,pool); cfg.groups.enabled=true; cfg.groups.coupling=true; cfg.groups.pack=5; cfg.groups.cohesion=true; cfg.ecology.enabled=true; cfg.water.enabled=true; cfg.water.target=12; cfg.water.cadence=5000; sw.saveConfig(cfg); local act=sw.applyLive(cfg, df.global.cur_season); sw.saveConfig(cfg); sw.enableSched(); print(('roster: all three layers — %d assigned, %d thin, %d applied; groups on, coupling on, cohesion on, ecology on, water stocking on (target 12/5000t); rotation enabled'):format(a,f,act))	roster: all three layers — 93 assigned, 0 thin, 246 applied; groups on, coupling on, cohesion on, ecology on, water stocking on (target 12/5000t); rotation enabled
20260918-095800	all_layers	1	16883	2032883	manipulation	local by={}; for _,u in ipairs(df.global.world.units.active) do if dfhack.units.isWildlife(u) and not dfhack.units.isDead(u) and not u.flags1.inactive then local r=u.animal.population; local L=(r.cave_id>=0) and 'cavern' or ((r.feature_idx>=0) and 'water' or 'surface'); by[L]=(by[L] or 0)+1 end end; local cz=0; for _,u in ipairs(df.global.world.units.active) do if dfhack.units.isCitizen(u) and not dfhack.units.isDead(u) then cz=cz+1 end end; local ok,w=pcall(dfhack.run_command_silent,'seasonal-wildlife','water'); local ok2,g=pcall(dfhack.run_command_silent,'seasonal-wildlife','groups'); print(('t6 layers: surface=%d water=%d cavern=%d citizens=%d season=%d day=%d | %s | %s'):format(by.surface or 0, by.water or 0, by.cavern or 0, cz, df.global.cur_season, math.floor(df.global.cur_year_tick/1200), ((w or ''):gsub('\n',' ')):sub(1,200), ((g or ''):gsub('\n',' | ')):sub(1,260)))	t6 layers: surface=1 water=12 cavern=1 citizens=7 season=0 day=14 | water: stocking on  12 of 12 on the map [ALLIGATOR x2, CROCODILE_SALTWATER x1, FISH_MILKFISH x1, FISH_STINGRAY x2, FISH_TIGERFISH x1, HIPPO x5]  placed 5 in all   target 12  every 5000 ticks  countdow | resident groups: on  max=3  gap=5-20 days  detached=1 departed=0  coupling=on (0 done, pool closed for WEASEL)  cohesion=on  swept=0 |   WEASEL x1 resident (day 0) | ecology: on  last write day 14: 0 predator(s) x 1 target(s), 0 pair(s) written, 0 without a sl
20260918-095800	all_layers	1	21961	2037961	arrival	180	FISH_STINGRAY caste=MALE ref6=11,27,0,-1,-1,3 layer=feature countdown=19922 vanish=0 flag_src=0 flag_nf=0 pos=60,42,94 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	181	FISH_TIGERFISH caste=MALE ref6=11,27,0,-1,-1,5 layer=feature countdown=19922 vanish=0 flag_src=0 flag_nf=0 pos=83,101,94 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	182	CROCODILE_SALTWATER caste=FEMALE ref6=11,27,0,-1,-1,6 layer=feature countdown=19922 vanish=0 flag_src=0 flag_nf=0 pos=33,59,94 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	183	HIPPO caste=MALE ref6=12,27,0,-1,-1,1 layer=feature countdown=19922 vanish=0 flag_src=0 flag_nf=0 pos=54,32,94 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	184	FISH_MILKFISH caste=MALE ref6=12,27,0,-1,-1,2 layer=feature countdown=19922 vanish=0 flag_src=0 flag_nf=0 pos=149,44,94 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	185	BUGBAT caste=FEMALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=21673 vanish=0 flag_src=1 flag_nf=0 pos=170,177,77 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	186	BUGBAT caste=MALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=17755 vanish=0 flag_src=1 flag_nf=0 pos=163,175,78 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	187	BUGBAT caste=FEMALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=17379 vanish=0 flag_src=1 flag_nf=0 pos=160,170,78 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	188	BUGBAT caste=FEMALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=24843 vanish=0 flag_src=1 flag_nf=0 pos=107,188,78 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	189	BUGBAT caste=FEMALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=25350 vanish=0 flag_src=1 flag_nf=0 pos=107,188,78 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	190	BUGBAT caste=FEMALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=18196 vanish=0 flag_src=1 flag_nf=0 pos=107,188,78 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	191	BUGBAT caste=FEMALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=16335 vanish=0 flag_src=1 flag_nf=0 pos=107,188,78 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	192	BUGBAT caste=FEMALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=22958 vanish=0 flag_src=1 flag_nf=0 pos=107,189,77 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	193	BUGBAT caste=FEMALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=27144 vanish=0 flag_src=1 flag_nf=0 pos=107,188,78 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	194	BUGBAT caste=MALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=21802 vanish=0 flag_src=1 flag_nf=0 pos=106,191,76 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	195	BUGBAT caste=MALE ref6=12,28,-1,14,-1,4 layer=cavern countdown=23513 vanish=0 flag_src=1 flag_nf=0 pos=103,191,76 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	196	DEMON_16 caste=DEFAULT ref6=12,27,-1,41,-1,0 layer=cavern countdown=15707 vanish=0 flag_src=1 flag_nf=0 pos=60,83,4 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	197	DEMON_16 caste=DEFAULT ref6=12,27,-1,41,-1,0 layer=cavern countdown=23164 vanish=0 flag_src=1 flag_nf=0 pos=57,87,4 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	198	DEMON_16 caste=DEFAULT ref6=12,27,-1,41,-1,0 layer=cavern countdown=19267 vanish=0 flag_src=1 flag_nf=0 pos=57,85,4 listed_at=2037961
20260918-095800	all_layers	1	21961	2037961	arrival	199	TOAD_GIANT_CAVE caste=MALE ref6=13,28,-1,2,-1,11 layer=cavern countdown=23098 vanish=0 flag_src=1 flag_nf=0 pos=148,157,83 listed_at=2037961
