run	arm	rep	tick	abs_tick	unit	species	report	year	time	text
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	57	5	23511	The alligator bites the woodworker in the left upper arm, bruising the muscle through the x(pig tail dress)x!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	58	5	23511	The force pulls the left shoulder!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	59	5	23518	The alligator bites the woodworker in the left upper leg, tearing apart the fat through the X(pig tail dress)X!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	61	5	23524	The alligator bites the woodworker in the upper body, tearing the fat through the XX(pig tail dress)XX!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	62	5	23529	The alligator bites the woodworker in the left foot, tearing apart the muscle through the X(pig tail shoe)X!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	63	5	23529	An artery has been opened by the attack and a motor nerve has been severed!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	64	5	23533	The alligator bites the woodworker in the head, tearing the muscle!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	65	5	23540	The alligator shakes the woodworker around by the head, tearing apart the head's muscle and bruising the skull!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	66	5	23540	An artery in the head has been opened by the attack!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	67	5	23542	The alligator shakes the woodworker around by the head and the upper spine collapses!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	68	5	23542	A tendon in the upper spine has been torn!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	70	5	23549	The alligator bites the woodworker in the left upper leg, tearing the muscle and bruising the bone through the XX(pig tail dress)XX!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	71	5	23549	A tendon has been torn!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	72	5	23549	The XX(pig tail dress)XX is ripped to shreds!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	73	5	23554	The woodworker is unable to break the grip of The alligator's teeth on The woodworker's left upper leg!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	74	5	23554	The alligator shakes the woodworker around by the left upper leg and the left hip collapses!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	75	5	23554	An artery in the left upper leg has been opened by the attack, many nerves have been severed and a tendon has been torn!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	76	5	23554	A ligament in the left hip has been torn and a tendon has been torn!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	77	5	23556	The alligator shakes the woodworker around by the left upper leg, tearing apart the left upper leg's muscle and bruising the bone and shattering the left hip's bone!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	78	5	23558	The alligator shakes the woodworker around by the left upper leg and the lower spine collapses!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	79	5	23558	A tendon in the lower spine has been torn!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	80	5	23563	The alligator bites the woodworker in the right upper arm, tearing the muscle and bruising the bone!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	81	5	23563	An artery has been opened by the attack, a motor nerve has been severed and a tendon has been torn!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	82	5	23568	The alligator shakes the woodworker around by the right upper arm and the severed part sails off in an arc!
20260918-095800	all_layers	1	27116	2043116	164	ALLIGATOR	83	5	23568	The right upper arm is ripped away and remains in The alligator's grip!
20260918-095800	all_layers	1	32254	2048254	164	ALLIGATOR	84	5	27230	The alligator attacks the hippo but She jumps away!
20260918-095800	all_layers	1	32254	2048254	168	HIPPO	84	5	27230	The alligator attacks the hippo but She jumps away!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	89	5	50483	The saltwater crocodile misses the hippo!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	90	5	50492	The saltwater crocodile attacks the hippo but She jumps away!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	91	5	50507	The saltwater crocodile bites the hippo in the left rear leg, tearing the fat!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	92	5	50514	The saltwater crocodile charges at the hippo!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	93	5	50514	The saltwater crocodile collides with the hippo!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	94	5	50514	The saltwater crocodile is knocked over!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	97	5	50547	The saltwater crocodile is knocked over and tumbles backward!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	98	5	50553	The saltwater crocodile bites the hippo in the upper body, tearing the muscle!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	99	5	50561	The saltwater crocodile bites the hippo in the right front foot, tearing the fat!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	100	5	50603	The saltwater crocodile bites the hippo in the teeth and the severed part sails off in an arc!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	101	5	50657	The saltwater crocodile bites the hippo in the right rear leg, tearing the skin!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	102	5	50795	The saltwater crocodile bites the hippo in the left rear foot, tearing the muscle!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	103	5	50800	The saltwater crocodile bites the hippo in the right front leg, tearing the muscle!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	104	5	50801	The hippo falls over.
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	105	5	50807	The saltwater crocodile attacks the hippo but She rolls away!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	106	5	50822	A sensory nerve has been severed!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	107	5	50837	The saltwater crocodile bites the hippo in the lower body, tearing the fat!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	108	5	50842	The saltwater crocodile bites the hippo in the left front leg, tearing the fat and bruising the muscle!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	109	5	50842	The saltwater crocodile latches on firmly!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	110	5	50844	The hippo breaks the grip of the saltwater crocodile's teeth on The hippo's left front leg.
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	111	5	50849	The saltwater crocodile bites the hippo in the right front foot, tearing the skin!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	112	5	50855	The saltwater crocodile bites the hippo in the right front foot, tearing the muscle!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	113	5	50860	The saltwater crocodile bites the hippo in the upper body, tearing the muscle and bruising the heart!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	114	5	50888	The saltwater crocodile bites the hippo in the left front foot, tearing the fat!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	115	5	50894	The saltwater crocodile bites the hippo in the left front foot, tearing the muscle!
20260918-095800	all_layers	1	52434	2068434	168	HIPPO	116	5	50896	The hippo breaks the grip of the saltwater crocodile's teeth on The hippo's left front foot.
20260918-095800	all_layers	1	62540	2078540	231	GIANT TORTOISE	119	5	60147	The giant tortoise comes out of her shell.
20260918-095800	all_layers	1	62540	2078540	231	GIANT TORTOISE	121	5	60284	The giant tortoise stands up.
20260918-095800	all_layers	1	62540	2078540	233	GIANT TORTOISE	118	5	59571	The giant tortoise retracts into her shell.
20260918-095800	all_layers	1	62540	2078540	237	GIANT TORTOISE	120	5	60147	The giant tortoise comes out of his shell.
20260918-095800	all_layers	1	62540	2078540	239	GIANT TORTOISE	117	5	58006	The giant tortoise retracts into his shell.
20260918-095800	all_layers	1	264242	2280242	307	CAVY	138	5	260032	The alligator misses the cavy boar!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	139	5	260064	The alligator attacks the cavy boar but He jumps away!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	140	5	260102	The alligator bites the cavy boar in the left front paw, tearing apart the skin!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	141	5	260182	The alligator bites the cavy boar in the left rear paw, tearing apart the fat!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	142	5	260182	The force twists the left rear leg, tearing apart the muscle and bruising the bone and tearing apart the lower spine's nervous tissue!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	143	5	260182	An artery has been opened by the attack, many nerves have been severed and a tendon has been torn!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	144	5	260183	The cavy boar falls over.
20260918-095800	all_layers	1	264242	2280242	307	CAVY	145	5	260187	The alligator attacks the cavy boar but He scrambles away!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	146	5	260195	The alligator bites the cavy boar in the right rear paw, tearing apart the skin!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	147	5	260208	The alligator attacks the cavy boar but He rolls away!
20260918-095800	all_layers	1	264242	2280242	307	CAVY	148	5	260238	The alligator bites the cavy boar in the lower body, tearing apart the muscle and spilling his guts!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	138	5	260032	The alligator misses the cavy boar!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	139	5	260064	The alligator attacks the cavy boar but He jumps away!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	140	5	260102	The alligator bites the cavy boar in the left front paw, tearing apart the skin!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	141	5	260182	The alligator bites the cavy boar in the left rear paw, tearing apart the fat!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	142	5	260182	The force twists the left rear leg, tearing apart the muscle and bruising the bone and tearing apart the lower spine's nervous tissue!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	143	5	260182	An artery has been opened by the attack, many nerves have been severed and a tendon has been torn!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	145	5	260187	The alligator attacks the cavy boar but He scrambles away!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	146	5	260195	The alligator bites the cavy boar in the right rear paw, tearing apart the skin!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	147	5	260208	The alligator attacks the cavy boar but He rolls away!
20260918-095800	all_layers	1	264242	2280242	460	ALLIGATOR	148	5	260238	The alligator bites the cavy boar in the lower body, tearing apart the muscle and spilling his guts!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	179	5	284339	The carnotaurus grabs the wild boar by the left tusk with her right lower arm!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	180	5	284343	The wild boar stabs the carnotaurus in the upper body with his left tusk, tearing the fat and bruising the muscle!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	181	5	284344	The wild boar is unable to break the grip of The carnotaurus's right lower arm on The wild boar's left tusk!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	182	5	284344	The carnotaurus bites the wild boar in the right front hoof, but the attack glances away!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	183	5	284345	The carnotaurus grabs the wild boar by the lower body with her right upper arm!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	184	5	284347	The carnotaurus releases the grip of The carnotaurus's right upper arm on the wild boar's lower body.
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	185	5	284348	The carnotaurus releases the grip of The carnotaurus's right lower arm from The wild boar's left tusk.
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	186	5	284349	The wild boar attacks the carnotaurus but She jumps away!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	187	5	284349	The carnotaurus grabs the wild boar by the lower body with her left lower arm!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	188	5	284351	The carnotaurus releases the grip of The carnotaurus's left lower arm on the wild boar's lower body.
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	189	5	284353	The carnotaurus grabs the wild boar by the right rear leg with her right hand!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	190	5	284354	The carnotaurus kicks the wild boar in the left front leg with her left foot, bruising the muscle!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	191	5	284355	The carnotaurus releases the grip of The carnotaurus's right hand on the wild boar's right rear leg.
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	192	5	284360	The carnotaurus grabs the wild boar by the left front leg with her left lower arm!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	193	5	284363	The wild boar kicks the carnotaurus in the right lower leg with his left front hoof, bruising the fat!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	194	5	284363	The carnotaurus kicks the wild boar in the right rear leg with her left foot, but the attack glances away!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	195	5	284371	The wild boar stabs the carnotaurus in the right hand with his left tusk, tearing the scale and bruising the muscle!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	196	5	284371	The carnotaurus releases the grip of The carnotaurus's left lower arm on the wild boar's left front leg.
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	198	5	284373	The carnotaurus grabs the wild boar by the right rear hoof with her left hand!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	199	5	284373	The carnotaurus kicks the wild boar in the lower body with her right foot, bruising the fat!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	200	5	284378	The carnotaurus kicks the wild boar in the left front hoof with her left foot, but the attack glances away!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	201	5	284378	The force pulls the left front leg, tearing apart the skin!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	203	5	284379	The carnotaurus grabs the wild boar by the right front leg with her left hand!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	204	5	284380	The wild boar kicks the carnotaurus in the right lower leg with his left front hoof, bruising the muscle!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	205	5	284380	The force pulls the right knee, tearing apart the muscle and tearing apart the muscle!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	208	5	284381	The carnotaurus releases the grip of The carnotaurus's left hand on the wild boar's right front leg.
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	211	5	284383	The carnotaurus bites the wild boar in the right rear hoof and the severed part sails off in an arc!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	212	5	284388	The carnotaurus scratches the wild boar in the right front leg, tearing the muscle!
20260918-095800	all_layers	1	284390	2300390	489	WILD_BOAR	214	5	284390	The carnotaurus grabs the wild boar by the right front leg with her left upper arm!
20260918-095800	all_layers	1	284390	2300390	490	WILD_BOAR	197	5	284372	The carnotaurus bites the wild boar sow in the left front leg, tearing apart the muscle!
20260918-095800	all_layers	1	284390	2300390	490	WILD_BOAR	202	5	284379	The carnotaurus grabs the wild boar sow by the left rear hoof with her left lower arm!
20260918-095800	all_layers	1	284390	2300390	490	WILD_BOAR	207	5	284381	The carnotaurus takes the wild boar sow down by the left rear hoof with The carnotaurus's left lower arm!
20260918-095800	all_layers	1	284390	2300390	490	WILD_BOAR	209	5	284382	The wild boar sow stabs the carnotaurus in the right upper leg with her left tusk, tearing the scale and bruising the fat!
20260918-095800	all_layers	1	284390	2300390	490	WILD_BOAR	210	5	284383	The carnotaurus releases the grip of The carnotaurus's left lower arm on the wild boar sow's left rear hoof.
20260918-095800	all_layers	1	284390	2300390	492	WILD_BOAR	149	5	284172	The carnotaurus attacks the wild boar but He jumps away!
20260918-095800	all_layers	1	284390	2300390	492	WILD_BOAR	213	5	284389	The carnotaurus misses the wild boar!
20260918-095800	all_layers	1	284390	2300390	493	WILD_BOAR	159	5	284197	The carnotaurus misses the wild boar sow!
20260918-095800	all_layers	1	284390	2300390	493	WILD_BOAR	162	5	284210	The carnotaurus kicks the wild boar sow in the right front leg with her right foot, bruising the muscle!
20260918-095800	all_layers	1	284390	2300390	493	WILD_BOAR	164	5	284215	The carnotaurus scratches the wild boar sow in the right front hoof, but the attack glances away!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	150	5	284178	The carnotaurus attacks the wild boar sow but She jumps away!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	151	5	284193	The carnotaurus grabs the wild boar sow by the right front leg with her left hand!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	152	5	284194	The wild boar sow is unable to break the grip of The carnotaurus's left hand on The wild boar sow's right front leg!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	153	5	284195	The carnotaurus releases the grip of The carnotaurus's left hand on the wild boar sow's right front leg.
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	154	5	284196	The wild boar sow stands up.
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	155	5	284197	The wild boar sow misses the carnotaurus!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	156	5	284197	The carnotaurus charges at the wild boar sow!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	157	5	284197	The carnotaurus collides with the wild boar sow!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	158	5	284197	The wild boar sow is knocked over and tumbles backward!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	160	5	284206	The carnotaurus scratches the wild boar sow in the left rear hoof, but the attack glances away!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	161	5	284206	The force bends the left rear leg, tearing apart the skin!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	163	5	284211	The carnotaurus grabs the wild boar sow by the left ear with his right lower arm!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	165	5	284218	The carnotaurus scratches the wild boar sow in the right eye and the injured part is torn apart!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	166	5	284218	The force pulls the head, tearing apart the skin and bruising the muscle and bruising the upper spine's nervous tissue!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	167	5	284218	A tendon in the upper spine has been bruised!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	168	5	284222	The carnotaurus grabs the wild boar sow by the tail with her right upper arm!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	169	5	284224	The carnotaurus releases the grip of The carnotaurus's right upper arm on the wild boar sow's tail.
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	170	5	284226	The carnotaurus scratches the wild boar sow in the right rear hoof, but the attack glances away!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	171	5	284233	The carnotaurus bites the wild boar sow in the lower body, tearing apart the muscle and tearing apart the stomach!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	172	5	284233	The carnotaurus latches on firmly!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	173	5	284234	The carnotaurus grabs the wild boar sow by the left front hoof with his right hand!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	174	5	284234	The wild boar sow's attack is interrupted!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	175	5	284236	The carnotaurus releases the grip of The carnotaurus's right hand on the wild boar sow's left front hoof.
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	176	5	284238	The carnotaurus shakes the wild boar sow around by the lower body, tearing apart the lower body's muscle and spilling her guts!
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	177	5	284239	The wild boar sow gives in to pain.
20260918-095800	all_layers	1	284390	2300390	496	WILD_BOAR	178	5	284240	The carnotaurus shakes the wild boar sow around by the lower body and the lower spine collapses!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	149	5	284172	The carnotaurus attacks the wild boar but He jumps away!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	151	5	284193	The carnotaurus grabs the wild boar sow by the right front leg with her left hand!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	152	5	284194	The wild boar sow is unable to break the grip of The carnotaurus's left hand on The wild boar sow's right front leg!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	153	5	284195	The carnotaurus releases the grip of The carnotaurus's left hand on the wild boar sow's right front leg.
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	155	5	284197	The wild boar sow misses the carnotaurus!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	156	5	284197	The carnotaurus charges at the wild boar sow!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	157	5	284197	The carnotaurus collides with the wild boar sow!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	158	5	284197	The wild boar sow is knocked over and tumbles backward!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	162	5	284210	The carnotaurus kicks the wild boar sow in the right front leg with her right foot, bruising the muscle!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	165	5	284218	The carnotaurus scratches the wild boar sow in the right eye and the injured part is torn apart!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	166	5	284218	The force pulls the head, tearing apart the skin and bruising the muscle and bruising the upper spine's nervous tissue!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	167	5	284218	A tendon in the upper spine has been bruised!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	168	5	284222	The carnotaurus grabs the wild boar sow by the tail with her right upper arm!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	169	5	284224	The carnotaurus releases the grip of The carnotaurus's right upper arm on the wild boar sow's tail.
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	170	5	284226	The carnotaurus scratches the wild boar sow in the right rear hoof, but the attack glances away!
20260918-095800	all_layers	1	284390	2300390	497	CRETACEOUS_CARNOTAURUS	171	5	284233	The carnotaurus bites the wild boar sow in the lower body, tearing apart the muscle and tearing apart the stomach!
