run	arm	rep	tick	abs_tick	event	subject	detail
20260917-123933	aquatic	1	16801	2032801	baseline	wild_present	0
20260917-123933	aquatic	1	16801	2032801	manipulation	local site=df.world_site.find(df.global.plotinfo.site_id); local x0,x1=math.floor(site.global_min_x/16),math.floor(site.global_max_x/16); local y0,y1=math.floor(site.global_min_y/16),math.floor(site.global_max_y/16); local o,c,names=0,0,{}; for _,p in ipairs(df.global.world.populations.all) do local r=p.population; if p.type==df.world_population_type.Animal and r.feature_idx<0 and r.cave_id<0 and r.region_x>=x0-1 and r.region_x<=x1+1 and r.region_y>=y0-1 and r.region_y<=y1+1 and p.quantity_max<10000000 then local cr=df.creature_raw.find(p.race); local id=cr and cr.creature_id or ''; local aq = id:match('^FISH_') or id:match('^SHARK_') or id:match('WHALE') or id=='ORCA' or id:match('OTTER') or id:match('CROCODILE') or id=='ALLIGATOR' or id:match('HIPPO') or id:match('PLATYPUS') or id:match('TURTLE') or id=='BEAVER' or id:match('^SEAL') or id=='CRAB' or id:match('DOLPHIN') or id:match('MANATEE') or id:match('WALRUS'); if aq then p.quantity=50; p.flags.extinct=false; o=o+1; names[id]=true else p.quantity=0; p.flags.extinct=true; c=c+1 end end end; local l={}; for k in pairs(names) do l[#l+1]=k end; table.sort(l); print(('aquatic opened: %d entries (%s); closed: %d'):format(o, table.concat(l,' '), c))	aquatic opened: 146 entries (CRAB CROCODILE_SALTWATER FISH_BARRACUDA_GREAT FISH_BLUEFISH FISH_COELACANTH FISH_GROUPER_GIANT FISH_MARLIN FISH_MILKFISH FISH_OPAH FISH_RAY_MANTA FISH_SKATE_COMMON FISH_STINGRAY FISH_SWORDFISH FISH_TUNA_BLUEFIN ORCA SHARK_ANGEL SHARK_BLUE SHARK_BULL SHARK_FRILL SHARK_GREAT_WHITE SHARK_HAMMERHEAD SHARK_MAKO_LONGFIN SHARK_MAKO_SHORTFIN SHARK_REEF_BLACKTIP SHARK_REEF_WHITETIP SHARK_SPINY_DOGFISH SHARK_TIGER SHARK_WHALE SHARK_WOBBEGONG_SPOTTED SPERM_WHALE); closed: 71
20260917-123933	aquatic	1	16801	2032801	manipulation	probe:release surface	released 0 unit(s) [surface]
20260917-123933	aquatic	1	17170	2033170	arrival	171	CROCODILE_CAVE caste=FEMALE ref6=4,28,-1,2,-1,9 layer=cavern countdown=26388 vanish=0 flag_src=1 flag_nf=0 pos=9,26,58 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	172	BLIND_CAVE_OGRE caste=MALE ref6=4,28,-1,10,-1,12 layer=cavern countdown=28267 vanish=0 flag_src=1 flag_nf=0 pos=111,190,37 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	173	BLIND_CAVE_OGRE caste=MALE ref6=4,28,-1,10,-1,12 layer=cavern countdown=23229 vanish=0 flag_src=1 flag_nf=0 pos=103,191,37 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	174	BLIND_CAVE_OGRE caste=FEMALE ref6=4,28,-1,10,-1,12 layer=cavern countdown=21898 vanish=0 flag_src=1 flag_nf=0 pos=100,191,37 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	175	ELK_BIRD caste=MALE ref6=4,28,-1,22,-1,18 layer=cavern countdown=22489 vanish=0 flag_src=1 flag_nf=0 pos=8,151,19 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	176	ELK_BIRD caste=FEMALE ref6=4,28,-1,22,-1,18 layer=cavern countdown=23382 vanish=0 flag_src=1 flag_nf=0 pos=0,149,18 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	177	ELK_BIRD caste=MALE ref6=4,28,-1,22,-1,18 layer=cavern countdown=22406 vanish=0 flag_src=1 flag_nf=0 pos=2,148,18 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	178	ELK_BIRD caste=MALE ref6=4,28,-1,22,-1,18 layer=cavern countdown=27380 vanish=0 flag_src=1 flag_nf=0 pos=0,150,18 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	179	ELK_BIRD caste=MALE ref6=4,28,-1,22,-1,18 layer=cavern countdown=25062 vanish=0 flag_src=1 flag_nf=0 pos=0,152,18 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	180	ELK_BIRD caste=MALE ref6=4,28,-1,22,-1,18 layer=cavern countdown=29085 vanish=0 flag_src=1 flag_nf=0 pos=0,154,18 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	183	DEMON_14 caste=DEFAULT ref6=4,28,-1,38,-1,5 layer=cavern countdown=28457 vanish=0 flag_src=1 flag_nf=0 pos=190,105,0 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	184	DEMON_14 caste=DEFAULT ref6=4,28,-1,38,-1,5 layer=cavern countdown=26752 vanish=0 flag_src=1 flag_nf=0 pos=191,105,0 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	185	DEMON_14 caste=DEFAULT ref6=4,28,-1,38,-1,5 layer=cavern countdown=24667 vanish=0 flag_src=1 flag_nf=0 pos=191,102,0 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	186	DEMON_14 caste=DEFAULT ref6=4,28,-1,38,-1,5 layer=cavern countdown=27309 vanish=0 flag_src=1 flag_nf=0 pos=190,103,0 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	187	CROCODILE_SALTWATER caste=FEMALE ref6=4,29,-1,-1,-1,44 layer=surface countdown=23504 vanish=0 flag_src=1 flag_nf=1 pos=104,190,93 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	188	CROCODILE_SALTWATER caste=MALE ref6=4,29,-1,-1,-1,44 layer=surface countdown=20587 vanish=0 flag_src=1 flag_nf=1 pos=109,191,93 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	189	TROLL caste=MALE ref6=4,28,-1,2,-1,26 layer=cavern countdown=25980 vanish=0 flag_src=1 flag_nf=0 pos=182,120,57 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	190	MANERA caste=MALE ref6=4,28,-1,10,-1,14 layer=cavern countdown=26726 vanish=0 flag_src=1 flag_nf=0 pos=102,190,37 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	191	MAGMA_CRAB caste=MALE ref6=3,28,-1,29,-1,0 layer=cavern countdown=25292 vanish=0 flag_src=1 flag_nf=0 pos=108,0,10 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	192	MAGMA_CRAB caste=FEMALE ref6=3,28,-1,29,-1,0 layer=cavern countdown=20609 vanish=0 flag_src=1 flag_nf=0 pos=105,0,10 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	193	MAGMA_CRAB caste=MALE ref6=3,28,-1,29,-1,0 layer=cavern countdown=24119 vanish=0 flag_src=1 flag_nf=0 pos=107,0,10 listed_at=2033170
20260917-123933	aquatic	1	17170	2033170	arrival	194	MAGMA_CRAB caste=MALE ref6=3,28,-1,29,-1,0 layer=cavern countdown=29905 vanish=0 flag_src=1 flag_nf=0 pos=106,0,10 listed_at=2033170
20260917-123933	aquatic	1	17767	2033767	arrival	181	ELK_BIRD caste=MALE ref6=4,28,-1,22,-1,18 layer=cavern countdown=26359 vanish=0 flag_src=1 flag_nf=0 pos=0,152,18 listed_at=2033170
20260917-123933	aquatic	1	17767	2033767	arrival	182	ELK_BIRD caste=FEMALE ref6=4,28,-1,22,-1,18 layer=cavern countdown=27449 vanish=0 flag_src=1 flag_nf=0 pos=0,151,18 listed_at=2033170
20260917-123933	aquatic	1	18545	2034545	manipulation	probe:release surface	released 2 unit(s) [surface]
20260917-123933	aquatic	1	18545	2034545	every_applied	1	probe:release surface
20260917-123933	aquatic	1	18814	2034814	arrival	195	CRAB caste=FEMALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=27678 vanish=0 flag_src=1 flag_nf=1 pos=119,190,93 listed_at=2034814
20260917-123933	aquatic	1	18814	2034814	arrival	196	CRAB caste=MALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=28106 vanish=0 flag_src=1 flag_nf=1 pos=0,164,93 listed_at=2034814
20260917-123933	aquatic	1	20288	2036288	manipulation	probe:release surface	released 2 unit(s) [surface]
20260917-123933	aquatic	1	20288	2036288	every_applied	2	probe:release surface
20260917-123933	aquatic	1	20608	2036608	arrival	197	CRAB caste=FEMALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=23454 vanish=0 flag_src=1 flag_nf=1 pos=120,191,93 listed_at=2036608
20260917-123933	aquatic	1	21981	2037981	manipulation	probe:release surface	released 1 unit(s) [surface]
20260917-123933	aquatic	1	21981	2037981	every_applied	3	probe:release surface
20260917-123933	aquatic	1	22522	2038522	arrival	198	CRAB caste=FEMALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=29817 vanish=0 flag_src=1 flag_nf=1 pos=118,0,93 listed_at=2038522
20260917-123933	aquatic	1	22801	2038801	arrival	199	CRAB caste=MALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=29299 vanish=0 flag_src=1 flag_nf=1 pos=116,1,93 listed_at=2038801
20260917-123933	aquatic	1	23620	2039620	manipulation	probe:release surface	released 2 unit(s) [surface]
20260917-123933	aquatic	1	23620	2039620	every_applied	4	probe:release surface
20260917-123933	aquatic	1	23945	2039945	arrival	200	CROCODILE_SALTWATER caste=MALE ref6=4,29,-1,-1,-1,44 layer=surface countdown=22165 vanish=0 flag_src=1 flag_nf=1 pos=80,187,93 listed_at=2039945
20260917-123933	aquatic	1	23945	2039945	arrival	201	CRAB caste=MALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=25509 vanish=0 flag_src=1 flag_nf=1 pos=1,153,93 listed_at=2039945
20260917-123933	aquatic	1	25142	2041142	manipulation	probe:release surface	released 2 unit(s) [surface]
20260917-123933	aquatic	1	25142	2041142	every_applied	5	probe:release surface
20260917-123933	aquatic	1	25500	2041500	arrival	202	CRAB caste=FEMALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=26391 vanish=0 flag_src=1 flag_nf=1 pos=1,161,93 listed_at=2041500
20260917-123933	aquatic	1	25962	2041962	arrival	203	CRAB caste=FEMALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=25670 vanish=0 flag_src=1 flag_nf=1 pos=118,1,93 listed_at=2041962
20260917-123933	aquatic	1	26766	2042766	manipulation	probe:release surface	released 2 unit(s) [surface]
20260917-123933	aquatic	1	26766	2042766	every_applied	6	probe:release surface
20260917-123933	aquatic	1	27110	2043110	arrival	204	CRAB caste=MALE ref6=3,28,-1,-1,-1,23 layer=surface countdown=26988 vanish=0 flag_src=1 flag_nf=1 pos=1,154,93 listed_at=2043110
