run	arm	rep	tick	abs_tick	event	subject	detail
20260917-235439	edge	1	16800	823200	baseline	wild_present	13
20260917-235439	edge	1	16800	823200	present_at_start	126	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26907 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	127	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24656 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	128	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=22797 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	129	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=23452 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	130	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=28306 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	131	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24331 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	132	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26152 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	133	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26535 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	134	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=27544 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	135	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=26285 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	136	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=25307 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	137	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=24994 flag_src=1
20260917-235439	edge	1	16800	823200	present_at_start	138	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=21557 flag_src=1
20260917-235439	edge	1	16800	823200	manipulation	local W,H,Z=df.global.world.map.x_count,df.global.world.map.y_count,df.global.world.map.z_count; local me=df.global.plotinfo.map_edge; local szmax=0; for i=0,#me.surface_z-1 do if me.surface_z[i]>szmax then szmax=me.surface_z[i] end end; local cols,hist,wetcols,fe={},{},0,0; for x=0,W-1 do cols[#cols+1]={x,0}; cols[#cols+1]={x,H-1} end; for y=1,H-2 do cols[#cols+1]={0,y}; cols[#cols+1]={W-1,y} end; for _,c in ipairs(cols) do local hit=false; for z=0,Z-1 do local d=dfhack.maps.getTileFlags(xyz2pos(c[1],c[2],z)); if d and d.flow_size>0 and not d.liquid_type then local off=szmax-z; hist[off]=hist[off] or {0,0}; hist[off][1]=hist[off][1]+1; if d.flow_size>=4 then hist[off][2]=hist[off][2]+1; hit=true end end end; if hit then wetcols=wetcols+1 end end; for _,p in ipairs(df.global.world.populations.all) do if p.type==df.world_population_type.Animal and p.population.feature_idx>=0 and p.quantity>0 then fe=fe+1 end end; local offs={}; for o in pairs(hist) do offs[#offs+1]=o end; table.sort(offs); local parts={}; local near=0; for _,o in ipairs(offs) do parts[#parts+1]=('%+d:%d/%d'):format(-o,hist[o][1],hist[o][2]); if o>=-1 and o<=6 then near=near+hist[o][2] end end; print(('e25 edge: perimeter %d columns, %d with deep water (>=4/7) at some z; by z relative to the highest land-entry surface z (wet/deep): %s; deep within -6..+1 of it: %d; %d live feature entries -> %s'):format(#cols, wetcols, #parts>0 and table.concat(parts,' ') or 'none', near, fe, (near>0 and fe>0) and 'LIVE' or (fe>0 and 'DORMANT: no deep water on the perimeter near the surface' or 'DORMANT: no feature entries')))	e25 edge: perimeter 764 columns, 165 with deep water (>=4/7) at some z; by z relative to the highest land-entry surface z (wet/deep): -65:10/10 -66:15/15 -74:30/30 -75:18/18 -79:126/126 -80:89/89; deep within -6..+1 of it: 0; 147 live feature entries -> DORMANT: no deep water on the perimeter near the surface
20260917-235439	edge	1	17821	824221	arrival	139	BIRD_RAVEN caste=FEMALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=21433 vanish=0 flag_src=1 flag_nf=1 pos=178,0,119 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	140	BIRD_RAVEN caste=FEMALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=20603 vanish=0 flag_src=1 flag_nf=1 pos=181,1,115 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	141	BIRD_RAVEN caste=MALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=20842 vanish=0 flag_src=1 flag_nf=1 pos=184,1,110 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	142	BIRD_RAVEN caste=FEMALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=22930 vanish=0 flag_src=1 flag_nf=1 pos=183,1,109 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	143	BIRD_RAVEN caste=MALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=20813 vanish=0 flag_src=1 flag_nf=1 pos=177,1,106 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	144	BIRD_RAVEN caste=MALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=28640 vanish=0 flag_src=1 flag_nf=1 pos=173,1,105 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	145	BIRD_RAVEN caste=FEMALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=23382 vanish=0 flag_src=1 flag_nf=1 pos=173,5,104 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	146	BIRD_RAVEN caste=MALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=19889 vanish=0 flag_src=1 flag_nf=1 pos=172,10,106 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	147	BIRD_RAVEN caste=FEMALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=20865 vanish=0 flag_src=1 flag_nf=1 pos=173,14,108 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	148	BIRD_RAVEN caste=MALE ref6=28,19,-1,-1,-1,53 layer=surface countdown=23299 vanish=0 flag_src=1 flag_nf=1 pos=175,14,109 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	149	TOAD_GIANT_CAVE caste=FEMALE ref6=29,20,-1,8,-1,12 layer=cavern countdown=20443 vanish=0 flag_src=1 flag_nf=0 pos=150,4,48 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	150	TROGLODYTE caste=FEMALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=25933 vanish=0 flag_src=1 flag_nf=0 pos=9,33,31 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	151	TROGLODYTE caste=MALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=20508 vanish=0 flag_src=1 flag_nf=0 pos=12,34,30 listed_at=824221
20260917-235439	edge	1	17821	824221	arrival	152	TROGLODYTE caste=FEMALE ref6=29,20,-1,13,-1,19 layer=cavern countdown=19495 vanish=0 flag_src=1 flag_nf=0 pos=17,41,29 listed_at=824221
