run	arm	rep	tick	abs_tick	subject	metric	value
20260921-224702	pressure_on	1	16800	823200	clock	year	2
20260921-224702	pressure_on	1	16800	823200	clock	tick	16800
20260921-224702	pressure_on	1	16800	823200	clock	season	0
20260921-224702	pressure_on	1	16800	823200	clock	paused	1
20260921-224702	pressure_on	1	16800	823200	clock	fps_cap	1000.0
20260921-224702	pressure_on	1	16800	823200	clock	fps_achieved	80
20260921-224702	pressure_on	1	16800	823200	clock	gfps_cap	10.0
20260921-224702	pressure_on	1	16800	823200	clock	units_active	31
20260921-224702	pressure_on	1	16800	823200	clock	popups	0
20260921-224702	pressure_on	1	16800	823200	clock	map	1
20260921-224702	pressure_on	1	16823	823223	clock	fps_achieved	1
20260921-224702	pressure_on	1	16823	823223	clock	units_active	31
20260921-224702	pressure_on	1	16823	823223	clock	popups	0
20260921-224702	pressure_on	1	16823	823223	clock	paused	0
20260921-224702	pressure_on	1	16823	823223	clock	ticks_per_wall_s	0.0
20260921-224702	pressure_on	1	16823	823223	126	countdown	26877
20260921-224702	pressure_on	1	16823	823223	126	flag_src	0
20260921-224702	pressure_on	1	16823	823223	127	countdown	24626
20260921-224702	pressure_on	1	16823	823223	127	flag_src	0
20260921-224702	pressure_on	1	16823	823223	128	countdown	22767
20260921-224702	pressure_on	1	16823	823223	128	flag_src	0
20260921-224702	pressure_on	1	16823	823223	129	countdown	23422
20260921-224702	pressure_on	1	16823	823223	129	flag_src	0
20260921-224702	pressure_on	1	16823	823223	130	countdown	28276
20260921-224702	pressure_on	1	16823	823223	130	flag_src	0
20260921-224702	pressure_on	1	16823	823223	131	countdown	24301
20260921-224702	pressure_on	1	16823	823223	131	flag_src	0
20260921-224702	pressure_on	1	16823	823223	132	countdown	26122
20260921-224702	pressure_on	1	16823	823223	132	flag_src	0
20260921-224702	pressure_on	1	16823	823223	133	countdown	26505
20260921-224702	pressure_on	1	16823	823223	133	flag_src	0
20260921-224702	pressure_on	1	16823	823223	134	countdown	27514
20260921-224702	pressure_on	1	16823	823223	134	flag_src	1
20260921-224702	pressure_on	1	16823	823223	135	countdown	26255
20260921-224702	pressure_on	1	16823	823223	135	flag_src	1
20260921-224702	pressure_on	1	16823	823223	136	countdown	25277
20260921-224702	pressure_on	1	16823	823223	136	flag_src	1
20260921-224702	pressure_on	1	16823	823223	137	countdown	24964
20260921-224702	pressure_on	1	16823	823223	137	flag_src	1
20260921-224702	pressure_on	1	16823	823223	138	countdown	21527
20260921-224702	pressure_on	1	16823	823223	138	flag_src	1
20260921-224702	pressure_on	1	19966	826366	clock	fps_achieved	110
20260921-224702	pressure_on	1	19966	826366	clock	units_active	79
20260921-224702	pressure_on	1	19966	826366	clock	popups	0
20260921-224702	pressure_on	1	19966	826366	clock	paused	1
20260921-224702	pressure_on	1	19966	826366	clock	ticks_per_wall_s	135.7
20260921-224702	pressure_on	1	19966	826366	139	arrival_species	BIRD_RAVEN
20260921-224702	pressure_on	1	19966	826366	139	arrival_countdown	23289
20260921-224702	pressure_on	1	19966	826366	140	arrival_species	BIRD_RAVEN
20260921-224702	pressure_on	1	19966	826366	140	arrival_countdown	22227
20260921-224702	pressure_on	1	19966	826366	141	arrival_species	BIRD_RAVEN
20260921-224702	pressure_on	1	19966	826366	141	arrival_countdown	21559
20260921-224702	pressure_on	1	19966	826366	142	arrival_species	BIRD_RAVEN
