run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260921-224702	pressure_on	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	deep	27544	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	26285	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	deep	25307	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	24994	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	deep	21557	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26877	0	0	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24626	0	0	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22767	0	0	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23422	0	0	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28276	0	0	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24301	0	0	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26122	0	0	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26505	0	0	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	deep	27514	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	26255	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	deep	25277	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	24964	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	deep	21527	0	1	0	0	0	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	139	BIRD_RAVEN	MALE	191	154	104	29,20,-1,-1,-1,53	surface	26386	0	1	1	0	1	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	140	BIRD_RAVEN	FEMALE	191	157	104	29,20,-1,-1,-1,53	surface	25324	0	1	1	0	1	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	141	BIRD_RAVEN	MALE	191	159	104	29,20,-1,-1,-1,53	surface	24656	0	1	1	0	1	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	142	BIRD_RAVEN	MALE	191	163	104	29,20,-1,-1,-1,53	surface	24574	0	1	1	0	1	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	143	TOAD_GIANT_CAVE	FEMALE	191	54	36	30,20,-1,8,-1,12	cavern	26196	0	1	0	0	1	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	144	CRUNDLE	FEMALE	191	31	33	29,20,-1,13,-1,9	cavern	29728	0	1	0	0	1	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	145	CRUNDLE	MALE	191	29	33	29,20,-1,13,-1,9	cavern	28159	0	1	0	0	1	-1	0	1	-1
20260921-224702	pressure_on	1	16823	823223	146	CRUNDLE	FEMALE	191	27	33	29,20,-1,13,-1,9	cavern	26611	0	1	0	0	1	-1	0	1	-1
