arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
edge	1	0	1093	WEASEL	4,31,-1,-1,-1,51	surface	1	26943	26943	0	0	1			True
edge	1	0	1093	OLM_GIANT	4,30,-1,11,-1,12	cavern	1	26602	26602	0	0	1			True
