run	arm	rep	tick	abs_tick	subject	metric	value
20260917-234840	edge	1	16948	2032948	clock	year	5
20260917-234840	edge	1	16948	2032948	clock	tick	16948
20260917-234840	edge	1	16948	2032948	clock	season	0
20260917-234840	edge	1	16948	2032948	clock	paused	1
20260917-234840	edge	1	16948	2032948	clock	fps_cap	1000.0
20260917-234840	edge	1	16948	2032948	clock	fps_achieved	157
20260917-234840	edge	1	16948	2032948	clock	gfps_cap	10.0
20260917-234840	edge	1	16948	2032948	clock	units_active	51
20260917-234840	edge	1	16948	2032948	clock	popups	0
20260917-234840	edge	1	16948	2032948	clock	map	1
20260917-234840	edge	1	18041	2034041	clock	fps_achieved	262
20260917-234840	edge	1	18041	2034041	clock	units_active	51
20260917-234840	edge	1	18041	2034041	clock	popups	0
20260917-234840	edge	1	18041	2034041	clock	paused	1
20260917-234840	edge	1	18041	2034041	clock	ticks_per_wall_s	59.2
20260917-234840	edge	1	18041	2034041	193	arrival_species	WEASEL
20260917-234840	edge	1	18041	2034041	193	arrival_countdown	26943
20260917-234840	edge	1	18041	2034041	194	arrival_species	OLM_GIANT
20260917-234840	edge	1	18041	2034041	194	arrival_countdown	26602
20260917-234840	edge	1	18041	2034041	162	countdown	19083
20260917-234840	edge	1	18041	2034041	162	flag_src	1
20260917-234840	edge	1	18041	2034041	163	countdown	22345
20260917-234840	edge	1	18041	2034041	163	flag_src	1
20260917-234840	edge	1	18041	2034041	164	countdown	25140
20260917-234840	edge	1	18041	2034041	164	flag_src	1
20260917-234840	edge	1	18041	2034041	165	countdown	19644
20260917-234840	edge	1	18041	2034041	165	flag_src	1
20260917-234840	edge	1	18041	2034041	166	countdown	22424
20260917-234840	edge	1	18041	2034041	166	flag_src	1
20260917-234840	edge	1	18041	2034041	167	countdown	20918
20260917-234840	edge	1	18041	2034041	167	flag_src	1
20260917-234840	edge	1	18041	2034041	168	countdown	23464
20260917-234840	edge	1	18041	2034041	168	flag_src	1
20260917-234840	edge	1	18041	2034041	169	countdown	28018
20260917-234840	edge	1	18041	2034041	169	flag_src	1
20260917-234840	edge	1	18041	2034041	170	countdown	22072
20260917-234840	edge	1	18041	2034041	170	flag_src	1
20260917-234840	edge	1	18041	2034041	181	countdown	28014
20260917-234840	edge	1	18041	2034041	181	flag_src	1
20260917-234840	edge	1	18041	2034041	191	countdown	28119
20260917-234840	edge	1	18041	2034041	191	flag_src	1
20260917-234840	edge	1	18041	2034041	192	countdown	22518
20260917-234840	edge	1	18041	2034041	192	flag_src	1
20260917-234840	edge	1	18041	2034041	193	countdown	26943
20260917-234840	edge	1	18041	2034041	193	flag_src	1
20260917-234840	edge	1	18041	2034041	194	countdown	26602
20260917-234840	edge	1	18041	2034041	194	flag_src	1
