run	arm	rep	tick	abs_tick	idx	species	type	layer	ref6	quantity	quantity_max	discovered	extinct	already_removed	need_offload
20260917-234840	edge	1	16948	2032948	1933	SHARK_SPINY_DOGFISH	Animal	surface	3,29,-1,-1,-1,2	17	17	0	0	0	0
20260917-234840	edge	1	16948	2032948	1934	SHARK_WOBBEGONG_SPOTTED	Animal	surface	3,29,-1,-1,-1,3	25	25	0	0	0	0
20260917-234840	edge	1	16948	2032948	1935	SHARK_MAKO_SHORTFIN	Animal	surface	3,29,-1,-1,-1,6	13	13	0	0	0	0
20260917-234840	edge	1	16948	2032948	1936	SHARK_BULL	Animal	surface	3,29,-1,-1,-1,7	6	6	0	0	0	0
20260917-234840	edge	1	16948	2032948	1937	SHARK_REEF_BLACKTIP	Animal	surface	3,29,-1,-1,-1,8	7	7	0	0	0	0
20260917-234840	edge	1	16948	2032948	1938	SHARK_REEF_WHITETIP	Animal	surface	3,29,-1,-1,-1,9	8	8	0	0	0	0
20260917-234840	edge	1	16948	2032948	1939	SHARK_BLUE	Animal	surface	3,29,-1,-1,-1,10	23	23	0	0	0	0
20260917-234840	edge	1	16948	2032948	1940	SHARK_HAMMERHEAD	Animal	surface	3,29,-1,-1,-1,11	19	19	0	0	0	0
20260917-234840	edge	1	16948	2032948	1941	SHARK_ANGEL	Animal	surface	3,29,-1,-1,-1,12	15	15	0	0	0	0
20260917-234840	edge	1	16948	2032948	1942	FISH_SKATE_COMMON	Animal	surface	3,29,-1,-1,-1,13	20	20	0	0	0	0
20260917-234840	edge	1	16948	2032948	1943	FISH_RAY_MANTA	Animal	surface	3,29,-1,-1,-1,14	6	6	0	0	0	0
20260917-234840	edge	1	16948	2032948	1944	FISH_STINGRAY	Animal	surface	3,29,-1,-1,-1,15	9	9	0	0	0	0
20260917-234840	edge	1	16948	2032948	1945	FISH_MILKFISH	Animal	surface	3,29,-1,-1,-1,17	6	6	0	0	0	0
20260917-234840	edge	1	16948	2032948	1946	FISH_OPAH	Animal	surface	3,29,-1,-1,-1,19	14	14	0	0	0	0
20260917-234840	edge	1	16948	2032948	1947	FISH_BLUEFISH	Animal	surface	3,29,-1,-1,-1,20	17	17	0	0	0	0
20260917-234840	edge	1	16948	2032948	1948	FISH_SWORDFISH	Animal	surface	3,29,-1,-1,-1,21	16	16	0	0	0	0
20260917-234840	edge	1	16948	2032948	1949	FISH_BARRACUDA_GREAT	Animal	surface	3,29,-1,-1,-1,22	11	11	0	0	0	0
20260917-234840	edge	1	16948	2032948	1950	CRAB	Animal	surface	3,29,-1,-1,-1,23	455	455	0	0	0	0
20260917-234840	edge	1	16948	2032948	1957	SHARK_FRILL	Animal	surface	3,29,-1,-1,-1,51	18	18	0	0	0	0
20260917-234840	edge	1	16948	2032948	1958	SHARK_MAKO_LONGFIN	Animal	surface	3,29,-1,-1,-1,57	24	24	0	0	0	0
20260917-234840	edge	1	16948	2032948	1959	SHARK_GREAT_WHITE	Animal	surface	3,29,-1,-1,-1,59	22	22	0	0	0	0
20260917-234840	edge	1	16948	2032948	1961	BIRD_ALBATROSS	Animal	surface	3,29,-1,-1,-1,67	26	26	0	0	0	0
20260917-234840	edge	1	16948	2032948	1962	SHARK_WHALE	Animal	surface	3,29,-1,-1,-1,68	11	11	0	0	0	0
20260917-234840	edge	1	16948	2032948	1963	SHARK_TIGER	Animal	surface	3,29,-1,-1,-1,69	8	8	0	0	0	0
20260917-234840	edge	1	16948	2032948	1964	FISH_COELACANTH	Animal	surface	3,29,-1,-1,-1,70	5	5	0	0	0	0
20260917-234840	edge	1	16948	2032948	1965	FISH_GROUPER_GIANT	Animal	surface	3,29,-1,-1,-1,72	9	9	0	0	0	0
20260917-234840	edge	1	16948	2032948	1966	FISH_MARLIN	Animal	surface	3,29,-1,-1,-1,73	26	26	0	0	0	0
20260917-234840	edge	1	16948	2032948	1967	FISH_TUNA_BLUEFIN	Animal	surface	3,29,-1,-1,-1,74	40	40	0	0	0	0
20260917-234840	edge	1	16948	2032948	1969	ORCA	Animal	surface	3,29,-1,-1,-1,80	19	19	0	0	0	0
20260917-234840	edge	1	16948	2032948	1970	SPERM_WHALE	Animal	surface	3,29,-1,-1,-1,82	16	16	0	0	0	0
20260917-234840	edge	1	16948	2032948	1981	POND_GRABBER	Animal	cavern	3,29,-1,2,-1,8	20	20	0	0	0	0
20260917-234840	edge	1	16948	2032948	1982	CROCODILE_CAVE	Animal	cavern	3,29,-1,2,-1,9	10	10	0	0	0	0
20260917-234840	edge	1	16948	2032948	1983	OLM_GIANT	Animal	cavern	3,29,-1,2,-1,10	9	9	0	0	0	0
20260917-234840	edge	1	16948	2032948	1984	TOAD_GIANT_CAVE	Animal	cavern	3,29,-1,2,-1,11	13	13	0	0	0	0
20260917-234840	edge	1	16948	2032948	1990	RAT_GIANT	Animal	cavern	3,29,-1,2,-1,17	14	14	0	0	0	0
20260917-234840	edge	1	16948	2032948	1991	BIRD_SWALLOW_CAVE_GIANT	Animal	cavern	3,29,-1,2,-1,18	21	21	0	0	0	0
20260917-234840	edge	1	16948	2032948	1992	GREMLIN	Animal	cavern	3,29,-1,2,-1,19	1	1	0	0	0	0
20260917-234840	edge	1	16948	2032948	1993	MOLE_DOG_NAKED	Animal	cavern	3,29,-1,2,-1,20	24	24	0	0	0	0
20260917-234840	edge	1	16948	2032948	1994	BLIND_CAVE_BEAR	Animal	cavern	3,29,-1,2,-1,21	18	18	0	0	0	0
20260917-234840	edge	1	16948	2032948	1995	GIANT_EARTHWORM	Animal	cavern	3,29,-1,2,-1,22	16	16	0	0	0	0
20260917-234840	edge	1	16948	2032948	1996	RAT_LARGE	Animal	cavern	3,29,-1,2,-1,23	10	10	0	0	0	0
20260917-234840	edge	1	16948	2032948	1999	TROLL	Animal	cavern	3,29,-1,2,-1,26	8	8	0	0	0	0
20260917-234840	edge	1	16948	2032948	2000	GORLAK	Animal	cavern	3,29,-1,2,-1,27	15	15	0	0	0	0
20260917-234840	edge	1	16948	2032948	2012	TOAD_GIANT_CAVE	Animal	cavern	3,29,-1,11,-1,11	11	11	0	0	0	0
20260917-234840	edge	1	16948	2032948	2013	OLM_GIANT	Animal	cavern	3,29,-1,11,-1,12	10	10	0	0	0	0
20260917-234840	edge	1	16948	2032948	2014	POND_GRABBER	Animal	cavern	3,29,-1,11,-1,13	10	10	0	0	0	0
20260917-234840	edge	1	16948	2032948	2015	CROCODILE_CAVE	Animal	cavern	3,29,-1,11,-1,14	7	7	0	0	0	0
20260917-234840	edge	1	16948	2032948	2016	CRUNDLE	Animal	cavern	3,29,-1,11,-1,15	139	139	0	0	0	0
20260917-234840	edge	1	16948	2032948	2017	PLUMP_HELMET_MAN	Animal	cavern	3,29,-1,11,-1,16	15	15	0	0	0	0
20260917-234840	edge	1	16948	2032948	2022	HELMET_SNAKE	Animal	cavern	3,29,-1,11,-1,21	8	8	0	0	0	0
20260917-234840	edge	1	16948	2032948	2023	MOLE_GIANT	Animal	cavern	3,29,-1,11,-1,22	12	12	0	0	0	0
20260917-234840	edge	1	16948	2032948	2024	RAT_GIANT	Animal	cavern	3,29,-1,11,-1,23	13	13	0	0	0	0
20260917-234840	edge	1	16948	2032948	2025	VORACIOUS_CAVE_CRAWLER	Animal	cavern	3,29,-1,11,-1,24	10	10	0	0	0	0
20260917-234840	edge	1	16948	2032948	2026	DRALTHA	Animal	cavern	3,29,-1,11,-1,25	18	18	0	0	0	0
20260917-234840	edge	1	16948	2032948	2027	TROGLODYTE	Animal	cavern	3,29,-1,11,-1,26	12	12	0	0	0	0
20260917-234840	edge	1	16948	2032948	2031	SPIDER_CAVE_GIANT	Animal	cavern	3,29,-1,11,-1,30	3	3	0	0	0	0
20260917-234840	edge	1	16948	2032948	2032	TROLL	Animal	cavern	3,29,-1,11,-1,31	7	7	0	0	0	0
20260917-234840	edge	1	16948	2032948	2033	MANERA	Animal	cavern	3,29,-1,11,-1,32	18	18	0	0	0	0
20260917-234840	edge	1	16948	2032948	2034	BLIND_CAVE_OGRE	Animal	cavern	3,29,-1,11,-1,33	3	3	0	0	0	0
20260917-234840	edge	1	16948	2032948	2035	REACHER	Animal	cavern	3,29,-1,11,-1,34	7	7	0	0	0	0
20260917-234840	edge	1	16948	2032948	2036	GORLAK	Animal	cavern	3,29,-1,11,-1,35	8	8	0	0	0	0
20260917-234840	edge	1	16948	2032948	2049	CRUNDLE	Animal	cavern	3,29,-1,20,-1,12	180	180	0	0	0	0
20260917-234840	edge	1	16948	2032948	2050	CAVE_BLOB	Animal	cavern	3,29,-1,20,-1,13	194	194	0	0	0	0
20260917-234840	edge	1	16948	2032948	2051	PLUMP_HELMET_MAN	Animal	cavern	3,29,-1,20,-1,14	13	13	0	0	0	0
20260917-234840	edge	1	16948	2032948	2052	FLESH_BALL	Animal	cavern	3,29,-1,20,-1,15	270	270	0	0	0	0
20260917-234840	edge	1	16948	2032948	2053	ELEMENTMAN_MUD	Animal	cavern	3,29,-1,20,-1,16	12	12	0	0	0	0
20260917-234840	edge	1	16948	2032948	2054	GREMLIN	Animal	cavern	3,29,-1,20,-1,17	1	1	0	0	0	0
20260917-234840	edge	1	16948	2032948	2055	VORACIOUS_CAVE_CRAWLER	Animal	cavern	3,29,-1,20,-1,18	14	14	0	0	0	0
20260917-234840	edge	1	16948	2032948	2056	BUGBAT	Animal	cavern	3,29,-1,20,-1,19	28	28	0	0	0	0
