run	arm	rep	tick	abs_tick	subject	metric	value
20260918-153142	out_of_season	1	16800	823200	clock	year	2
20260918-153142	out_of_season	1	16800	823200	clock	tick	16800
20260918-153142	out_of_season	1	16800	823200	clock	season	0
20260918-153142	out_of_season	1	16800	823200	clock	paused	1
20260918-153142	out_of_season	1	16800	823200	clock	fps_cap	1000.0
20260918-153142	out_of_season	1	16800	823200	clock	fps_achieved	140
20260918-153142	out_of_season	1	16800	823200	clock	gfps_cap	10.0
20260918-153142	out_of_season	1	16800	823200	clock	units_active	31
20260918-153142	out_of_season	1	16800	823200	clock	popups	0
20260918-153142	out_of_season	1	16800	823200	clock	map	1
20260918-153142	out_of_season	1	20030	826430	clock	fps_achieved	637
20260918-153142	out_of_season	1	20030	826430	clock	units_active	43
20260918-153142	out_of_season	1	20030	826430	clock	popups	0
20260918-153142	out_of_season	1	20030	826430	clock	paused	1
20260918-153142	out_of_season	1	20030	826430	clock	ticks_per_wall_s	410.7
20260918-153142	out_of_season	1	20030	826430	139	arrival_species	GROUNDHOG
20260918-153142	out_of_season	1	20030	826430	139	arrival_countdown	26798
20260918-153142	out_of_season	1	20030	826430	140	arrival_species	GROUNDHOG
20260918-153142	out_of_season	1	20030	826430	140	arrival_countdown	21060
20260918-153142	out_of_season	1	20030	826430	141	arrival_species	GORLAK
20260918-153142	out_of_season	1	20030	826430	141	arrival_countdown	20149
20260918-153142	out_of_season	1	20030	826430	142	arrival_species	OLM_GIANT
20260918-153142	out_of_season	1	20030	826430	142	arrival_countdown	18551
20260918-153142	out_of_season	1	20030	826430	143	arrival_species	DEMON_13
20260918-153142	out_of_season	1	20030	826430	143	arrival_countdown	23724
20260918-153142	out_of_season	1	20030	826430	144	arrival_species	DEMON_13
20260918-153142	out_of_season	1	20030	826430	144	arrival_countdown	18409
20260918-153142	out_of_season	1	20030	826430	145	arrival_species	DEMON_13
20260918-153142	out_of_season	1	20030	826430	145	arrival_countdown	24314
20260918-153142	out_of_season	1	20030	826430	146	arrival_species	POND_GRABBER
20260918-153142	out_of_season	1	20030	826430	146	arrival_countdown	21621
20260918-153142	out_of_season	1	20030	826430	147	arrival_species	POND_GRABBER
20260918-153142	out_of_season	1	20030	826430	147	arrival_countdown	25838
20260918-153142	out_of_season	1	20030	826430	148	arrival_species	POND_GRABBER
20260918-153142	out_of_season	1	20030	826430	148	arrival_countdown	23642
20260918-153142	out_of_season	1	20030	826430	149	arrival_species	POND_GRABBER
20260918-153142	out_of_season	1	20030	826430	149	arrival_countdown	25689
20260918-153142	out_of_season	1	20030	826430	150	arrival_species	VORACIOUS_CAVE_CRAWLER
20260918-153142	out_of_season	1	20030	826430	150	arrival_countdown	26733
20260918-153142	out_of_season	1	20030	826430	126	countdown	23677
20260918-153142	out_of_season	1	20030	826430	126	flag_src	1
20260918-153142	out_of_season	1	20030	826430	127	countdown	21426
20260918-153142	out_of_season	1	20030	826430	127	flag_src	1
20260918-153142	out_of_season	1	20030	826430	128	countdown	19567
20260918-153142	out_of_season	1	20030	826430	128	flag_src	1
20260918-153142	out_of_season	1	20030	826430	129	countdown	20222
20260918-153142	out_of_season	1	20030	826430	129	flag_src	1
20260918-153142	out_of_season	1	20030	826430	130	countdown	25076
20260918-153142	out_of_season	1	20030	826430	130	flag_src	1
20260918-153142	out_of_season	1	20030	826430	131	countdown	21101
20260918-153142	out_of_season	1	20030	826430	131	flag_src	1
20260918-153142	out_of_season	1	20030	826430	132	countdown	22922
20260918-153142	out_of_season	1	20030	826430	132	flag_src	1
20260918-153142	out_of_season	1	20030	826430	133	countdown	23305
20260918-153142	out_of_season	1	20030	826430	133	flag_src	1
20260918-153142	out_of_season	1	20030	826430	134	countdown	24314
20260918-153142	out_of_season	1	20030	826430	134	flag_src	1
20260918-153142	out_of_season	1	20030	826430	135	countdown	23055
20260918-153142	out_of_season	1	20030	826430	135	flag_src	1
20260918-153142	out_of_season	1	20030	826430	136	countdown	22077
20260918-153142	out_of_season	1	20030	826430	136	flag_src	1
20260918-153142	out_of_season	1	20030	826430	137	countdown	21764
20260918-153142	out_of_season	1	20030	826430	137	flag_src	1
20260918-153142	out_of_season	1	20030	826430	138	countdown	18327
20260918-153142	out_of_season	1	20030	826430	138	flag_src	1
20260918-153142	out_of_season	1	20030	826430	139	countdown	26798
20260918-153142	out_of_season	1	20030	826430	139	flag_src	1
20260918-153142	out_of_season	1	20030	826430	140	countdown	21060
20260918-153142	out_of_season	1	20030	826430	140	flag_src	1
20260918-153142	out_of_season	1	20030	826430	141	countdown	20149
20260918-153142	out_of_season	1	20030	826430	141	flag_src	1
20260918-153142	out_of_season	1	20030	826430	142	countdown	18551
20260918-153142	out_of_season	1	20030	826430	142	flag_src	1
20260918-153142	out_of_season	1	20030	826430	143	countdown	23724
20260918-153142	out_of_season	1	20030	826430	143	flag_src	1
20260918-153142	out_of_season	1	20030	826430	144	countdown	18409
20260918-153142	out_of_season	1	20030	826430	144	flag_src	1
20260918-153142	out_of_season	1	20030	826430	145	countdown	24314
20260918-153142	out_of_season	1	20030	826430	145	flag_src	1
20260918-153142	out_of_season	1	20030	826430	146	countdown	21621
20260918-153142	out_of_season	1	20030	826430	146	flag_src	1
20260918-153142	out_of_season	1	20030	826430	147	countdown	25838
20260918-153142	out_of_season	1	20030	826430	147	flag_src	1
20260918-153142	out_of_season	1	20030	826430	148	countdown	23642
20260918-153142	out_of_season	1	20030	826430	148	flag_src	1
20260918-153142	out_of_season	1	20030	826430	149	countdown	25689
20260918-153142	out_of_season	1	20030	826430	149	flag_src	1
20260918-153142	out_of_season	1	20030	826430	150	countdown	26733
20260918-153142	out_of_season	1	20030	826430	150	flag_src	1
20260918-153142	out_of_season	1	23250	829650	clock	fps_achieved	687
20260918-153142	out_of_season	1	23250	829650	clock	units_active	43
20260918-153142	out_of_season	1	23250	829650	clock	popups	0
20260918-153142	out_of_season	1	23250	829650	clock	paused	1
20260918-153142	out_of_season	1	23250	829650	clock	ticks_per_wall_s	511.5
20260918-153142	out_of_season	1	23250	829650	126	countdown	20457
20260918-153142	out_of_season	1	23250	829650	126	flag_src	1
20260918-153142	out_of_season	1	23250	829650	127	countdown	18206
20260918-153142	out_of_season	1	23250	829650	127	flag_src	1
20260918-153142	out_of_season	1	23250	829650	128	countdown	16347
20260918-153142	out_of_season	1	23250	829650	128	flag_src	1
20260918-153142	out_of_season	1	23250	829650	129	countdown	17002
20260918-153142	out_of_season	1	23250	829650	129	flag_src	1
20260918-153142	out_of_season	1	23250	829650	130	countdown	21856
20260918-153142	out_of_season	1	23250	829650	130	flag_src	1
20260918-153142	out_of_season	1	23250	829650	131	countdown	17881
20260918-153142	out_of_season	1	23250	829650	131	flag_src	1
20260918-153142	out_of_season	1	23250	829650	132	countdown	19702
20260918-153142	out_of_season	1	23250	829650	132	flag_src	1
20260918-153142	out_of_season	1	23250	829650	133	countdown	20085
20260918-153142	out_of_season	1	23250	829650	133	flag_src	1
20260918-153142	out_of_season	1	23250	829650	134	countdown	21094
20260918-153142	out_of_season	1	23250	829650	134	flag_src	1
20260918-153142	out_of_season	1	23250	829650	135	countdown	19835
20260918-153142	out_of_season	1	23250	829650	135	flag_src	1
20260918-153142	out_of_season	1	23250	829650	136	countdown	18857
20260918-153142	out_of_season	1	23250	829650	136	flag_src	1
20260918-153142	out_of_season	1	23250	829650	137	countdown	18544
20260918-153142	out_of_season	1	23250	829650	137	flag_src	1
20260918-153142	out_of_season	1	23250	829650	138	countdown	15107
20260918-153142	out_of_season	1	23250	829650	138	flag_src	1
20260918-153142	out_of_season	1	23250	829650	139	countdown	23577
20260918-153142	out_of_season	1	23250	829650	139	flag_src	1
20260918-153142	out_of_season	1	23250	829650	140	countdown	17840
20260918-153142	out_of_season	1	23250	829650	140	flag_src	1
20260918-153142	out_of_season	1	23250	829650	141	countdown	16928
20260918-153142	out_of_season	1	23250	829650	141	flag_src	1
20260918-153142	out_of_season	1	23250	829650	142	countdown	15331
20260918-153142	out_of_season	1	23250	829650	142	flag_src	1
20260918-153142	out_of_season	1	23250	829650	143	countdown	20504
20260918-153142	out_of_season	1	23250	829650	143	flag_src	1
20260918-153142	out_of_season	1	23250	829650	144	countdown	15189
20260918-153142	out_of_season	1	23250	829650	144	flag_src	1
20260918-153142	out_of_season	1	23250	829650	145	countdown	21094
20260918-153142	out_of_season	1	23250	829650	145	flag_src	1
20260918-153142	out_of_season	1	23250	829650	146	countdown	18401
20260918-153142	out_of_season	1	23250	829650	146	flag_src	1
20260918-153142	out_of_season	1	23250	829650	147	countdown	22618
20260918-153142	out_of_season	1	23250	829650	147	flag_src	1
20260918-153142	out_of_season	1	23250	829650	148	countdown	20422
20260918-153142	out_of_season	1	23250	829650	148	flag_src	1
20260918-153142	out_of_season	1	23250	829650	149	countdown	22469
20260918-153142	out_of_season	1	23250	829650	149	flag_src	1
20260918-153142	out_of_season	1	23250	829650	150	countdown	23513
20260918-153142	out_of_season	1	23250	829650	150	flag_src	1
20260918-153142	out_of_season	1	26400	832800	clock	fps_achieved	701
20260918-153142	out_of_season	1	26400	832800	clock	units_active	43
20260918-153142	out_of_season	1	26400	832800	clock	popups	0
20260918-153142	out_of_season	1	26400	832800	clock	paused	1
20260918-153142	out_of_season	1	26400	832800	clock	ticks_per_wall_s	506.6
20260918-153142	out_of_season	1	26400	832800	126	countdown	17307
20260918-153142	out_of_season	1	26400	832800	126	flag_src	1
20260918-153142	out_of_season	1	26400	832800	127	countdown	15056
20260918-153142	out_of_season	1	26400	832800	127	flag_src	1
20260918-153142	out_of_season	1	26400	832800	128	countdown	13197
20260918-153142	out_of_season	1	26400	832800	128	flag_src	1
20260918-153142	out_of_season	1	26400	832800	129	countdown	13852
20260918-153142	out_of_season	1	26400	832800	129	flag_src	1
20260918-153142	out_of_season	1	26400	832800	130	countdown	18706
20260918-153142	out_of_season	1	26400	832800	130	flag_src	1
20260918-153142	out_of_season	1	26400	832800	131	countdown	14731
20260918-153142	out_of_season	1	26400	832800	131	flag_src	1
20260918-153142	out_of_season	1	26400	832800	132	countdown	16552
20260918-153142	out_of_season	1	26400	832800	132	flag_src	1
20260918-153142	out_of_season	1	26400	832800	133	countdown	16935
20260918-153142	out_of_season	1	26400	832800	133	flag_src	1
20260918-153142	out_of_season	1	26400	832800	134	countdown	17944
