arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
in_season	1	3158	3158	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	2	17548	19529	2	0	0	22047	28404	True
in_season	1	3158	3158	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	18628	27023	6	0	0	28404	28404	True
in_season	1	3158	3158	DEMON_19	28,20,-1,44,-1,0	cavern	5	17522	25684	5	0	0	25254	31513	True
in_season	1	3158	3158	TOAD_GIANT_CAVE	29,21,-1,13,-1,10	cavern	1	19398	19398	1	0	0	25254	25254	True
in_season	1	3158	3158	TROGLODYTE	29,20,-1,13,-1,19	cavern	8	18279	26764	8	0	0	19005	28404	True
in_season	1	25205	25205	KANGAROO	29,20,-1,-1,-1,88	surface	4	20236	25276	4	0	0	25255	28504	True
in_season	1	31562	31562	ELK_BIRD	29,20,-1,25,-1,21	cavern	8	20246	26437	8	0	0	22147	28471	True
in_season	1	31562	31562	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	26941	26941	1	0	0	28471	28471	True
in_season	1	31562	31562	CRUNDLE	29,21,-1,13,-1,9	cavern	16	18771	29523	16	0	0	22147	31685	True
in_season	1	31562	31562	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	23901	23901	1	0	0	25261	25261	True
in_season	1	31562	31562	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	18646	22865	5	0	0	22147	37921	True
in_season	1	31562	31562	DEMON_15	28,20,-1,44,-1,6	cavern	4	21989	28694	4	0	0	31685	37921	True
in_season	1	34671	34671	DEMON_19	28,20,-1,44,-1,0	cavern	4	21844	27840	4	0	0	25362	34812	True
in_season	1	50460	50460	WOMBAT	29,20,-1,-1,-1,96	surface	1	25574	25574	1	0	0	31608	31608	True
in_season	1	53709	53709	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	22328	22328	1	0	0	25208	25208	True
in_season	1	60033	60033	CRUNDLE	29,20,-1,25,-1,12	cavern	20	17887	27988	16	1	3	22035	37574	True
in_season	1	63247	63247	ELK_BIRD	29,20,-1,13,-1,25	cavern	5	20434	26233	5	0	0	21918	28061	True
in_season	1	69483	69483	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	19444	28854	7	1	1	21825	34379	True
in_season	1	69483	69483	DEMON_16	30,20,-1,43,-1,3	cavern	2	19099	21183	2	0	0	21825	24954	True
in_season	1	78917	78917	WOMBAT	29,20,-1,-1,-1,96	surface	1	19581	19581	1	0	0	21825	21825	True
in_season	1	82068	82068	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	19286	19286	1	0	0	21794	21794	True
in_season	1	88240	88240	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	22959	22959	0	0	1			True
in_season	1	91308	91308	DEMON_3	29,20,-1,43,-1,0	cavern	4	18022	26927	0	0	4			True
in_season	1	91308	91308	ELK_BIRD	29,20,-1,13,-1,25	cavern	10	19229	24543	0	0	10			True
in_season	1	100742	100742	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	21893	21893	0	0	1			True
in_season	1	103862	103862	TROLL	29,20,-1,8,-1,27	cavern	1	25274	25274	0	0	1			True
in_season	1	103862	103862	SKUNK	29,20,-1,-1,-1,92	surface	1	22545	22545	0	0	1			True
in_season	2	3195	3195	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	5	18435	26798	5	0	0	28629	28629	True
in_season	2	3195	3195	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	23629	23629	1	0	0	25390	25390	True
in_season	2	3195	3195	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	3	18106	22609	3	0	0	31845	31845	True
in_season	2	3195	3195	DEMON_2	28,20,-1,44,-1,1	cavern	3	16922	24062	3	0	0	19112	25390	True
in_season	2	3195	3195	GORLAK	29,20,-1,8,-1,28	cavern	1	18878	18878	1	0	0	25390	25390	True
in_season	2	22307	22307	DEMON_4	28,20,-1,44,-1,2	cavern	3	21748	23286	3	0	0	22175	25413	True
in_season	2	28585	28585	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	21910	21910	1	0	0	22264	22264	True
in_season	2	28585	28585	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	19284	27449	6	0	0	22264	34917	True
in_season	2	31824	31824	REACHER	29,20,-1,25,-1,28	cavern	1	23158	23158	1	0	0	25341	25341	True
in_season	2	31824	31824	TROLL	29,20,-1,25,-1,27	cavern	1	24402	24402	1	0	0	25341	25341	True
in_season	2	31824	31824	PORCUPINE	29,20,-1,-1,-1,90	surface	1	21825	21825	1	0	0	25341	25341	True
in_season	2	31824	31824	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	26042	26042	1	0	0	28460	28460	True
in_season	2	35040	35040	TROGLODYTE	29,20,-1,13,-1,19	cavern	5	19678	24596	5	0	0	22125	28462	True
in_season	2	47720	47720	DEMON_3	29,20,-1,43,-1,0	cavern	5	20430	27456	5	0	0	22081	31650	True
in_season	2	57165	57165	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	23094	23094	1	0	0	25293	25293	True
in_season	2	57165	57165	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	3	20351	24169	0	1	2			True
in_season	2	60284	60284	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	28542	28542	1	0	0	31700	31700	True
in_season	2	60284	60284	BIRD_KAKAPO	29,20,-1,-1,-1,55	surface	1	21579	21579	1	0	0	31700	31700	True
in_season	2	63502	63502	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	18926	26359	6	0	0	22097	31562	True
in_season	2	63502	63502	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	21105	21105	0	1	0			True
in_season	2	63502	63502	JABBERER	29,21,-1,13,-1,21	cavern	1	29463	29463	1	0	0	34823	34823	True
in_season	2	79370	79370	DEMON_9	29,20,-1,43,-1,2	cavern	4	19452	29585	0	0	4			True
in_season	2	82458	82458	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	25615	25615	0	0	1			True
in_season	2	85599	85599	CRUNDLE	29,20,-1,13,-1,9	cavern	18	19146	28170	0	3	15			True
in_season	2	91984	91984	KANGAROO	29,20,-1,-1,-1,88	surface	2	19757	23932	0	0	2			True
in_season	2	95064	95064	GIANT_EARTHWORM	29,20,-1,8,-1,24	cavern	1	25078	25078	0	0	1			True
in_season	2	95064	98325	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	25472	25472	0	0	1			True
