run	arm	rep	tick	abs_tick	event	subject	detail
20260918-153142	out_of_season	1	16800	823200	baseline	wild_present	13
20260918-153142	out_of_season	1	16800	823200	present_at_start	126	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26907 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	127	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24656 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	128	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=22797 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	129	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=23452 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	130	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=28306 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	131	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24331 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	132	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26152 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	133	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26535 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	134	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=27544 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	135	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=26285 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	136	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=25307 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	137	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=24994 flag_src=1
20260918-153142	out_of_season	1	16800	823200	present_at_start	138	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=21557 flag_src=1
20260918-153142	out_of_season	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local cfg=sw.loadConfig(); if not cfg.initialized then sw.captureDefault(cfg) end; cfg.enabled=false; cfg.groups.enabled=false; cfg.ecology.enabled=false; sw.saveConfig(cfg); sw.disableSched(); local want={["CRUNDLE"]=1,["ELK_BIRD"]=1,["TROGLODYTE"]=1,["BIRD_SWALLOW_CAVE_GIANT"]=1,["CROCODILE_CAVE"]=1}; local n=0; for _,cr in ipairs(df.global.world.raws.creatures.all) do if want[cr.creature_id] then cr.frequency=1; n=n+1 end end; print(('e21b: %d restricted cavern species set to frequency 1 — OUT OF SEASON (frequency 1, never 0)'):format(n))	e21b: 5 restricted cavern species set to frequency 1 — OUT OF SEASON (frequency 1, never 0)
20260918-153142	out_of_season	1	16800	823200	manipulation	local want={["CRUNDLE"]=1,["ELK_BIRD"]=1,["TROGLODYTE"]=1,["BIRD_SWALLOW_CAVE_GIANT"]=1,["CROCODILE_CAVE"]=1}; local ur=df.global.world.world_data.underground_regions; local function depth(c) local r=ur[c]; return r and r.layer_depth or -1 end; local cav,deep,mine=0,0,0; for _,u in ipairs(df.global.world.units.active) do if dfhack.units.isWildlife(u) and not dfhack.units.isDead(u) and not u.flags1.inactive then local r=u.animal.population; if r.cave_id>=0 then if depth(r.cave_id)<=2 then cav=cav+1; local c=df.creature_raw.find(u.race); if c and want[c.creature_id] then mine=mine+1 end else deep=deep+1 end end end end; local cz=0; for _,u in ipairs(df.global.world.units.active) do if dfhack.units.isCitizen(u) and not dfhack.units.isDead(u) then cz=cz+1 end end; print(('e21b: caverns=%d (restricted %d) deep=%d citizens=%d day=%d'):format(cav,mine,deep,cz,math.floor(df.global.cur_year_tick/1200)))	e21b: caverns=8 (restricted 8) deep=5 citizens=7 day=14
20260918-153142	out_of_season	1	20030	826430	arrival	139	GROUNDHOG caste=MALE ref6=29,20,-1,-1,-1,80 layer=surface countdown=26798 vanish=0 flag_src=1 flag_nf=1 pos=22,10,104 listed_at=826430
20260918-153142	out_of_season	1	20030	826430	arrival	140	GROUNDHOG caste=FEMALE ref6=29,20,-1,-1,-1,80 layer=surface countdown=21060 vanish=0 flag_src=1 flag_nf=1 pos=18,12,104 listed_at=826430
20260918-153142	out_of_season	1	20030	826430	arrival	141	GORLAK caste=MALE ref6=29,20,-1,8,-1,28 layer=cavern countdown=20149 vanish=0 flag_src=1 flag_nf=0 pos=18,171,57 listed_at=826430
20260918-153142	out_of_season	1	20030	826430	arrival	142	OLM_GIANT caste=FEMALE ref6=29,20,-1,13,-1,13 layer=cavern countdown=18551 vanish=0 flag_src=1 flag_nf=0 pos=8,37,30 listed_at=826430
